ACTO;CONVOCATORIA;SERIE;ZONA;ESCRUTINIO;PRECANDIDATO;HOJA;CNT_VOTOS
30/6/2024;Partido_Nacional;AUB;La Blanqueada;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;3.0
30/6/2024;Partido_Nacional;AVA;Cordón;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;1.0
30/6/2024;Partido_Nacional;AVB;Parque Rodó;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;AXA;Pocitos;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;3.0
30/6/2024;Partido_Nacional;AXB;Punta Carretas;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;1.0
30/6/2024;Partido_Nacional;AZA;Parque Batlle, Villa Dolores;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;AZB;Pocitos;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BAA;Pocitos;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BAB;Parque Batlle, Villa Dolores;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BBA;Castro, Mercado Modelo, Villa Española;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BBB;Castro, Mercado Modelo, Villa Española;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BBC;Castro, P. Castellanos;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BBD;Castro, P. Castellanos;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BCA;Buceo;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;1.0
30/6/2024;Partido_Nacional;BCB;Unión;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BCC;Malvín - Punta Gorda;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BCD;Carrasco Norte, Bañados de Carrasco;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BCE;Unión;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BCF;Carrasco;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BCG;Malvín Norte - Las Canteras;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BDA;Ituzaingó - Jardines del Hipódromo;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas - Maroñas;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BDC;Villa García - Punta de Rieles;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BDD;Manga, Toledo Chico;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BDE;Bella Italia;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BEA;Aguada;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BEB;Aguada;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BFA;Aguada;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BFB;Aguada;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BHA;Aguada;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BHB;Aguada;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BIA;Aguada;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BIB;Reducto;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz, Retiro, La Comercial;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BJB;Villa Muñoz, Retiro, La Comercial;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BKA;Villa Muñoz, Retiro, La Comercial;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BKB;Villa Muñoz, Retiro, La Comercial;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BLA;Jacinto Vera;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BMA;Atahualpa;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BMB;La Figurita;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BNA;Brazo Oriental, Aires Puros;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BNB;Cerrito;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BNC;Cerrito;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BOA;Casavalle, Las Acacias;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BOB;Manga;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BPA;Capurro, Bella Vista;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BPB;Capurro, Bella Vista;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BQA;Prado, Nueva Savona;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BQB;Reducto;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BRA;Lezica, Melilla;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BRB;Colón;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BRC;Manga, Toledo Chico;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BSA;Cerro, La Paloma, Tomkinson;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BSB;Cerro, La Paloma, Tomkinson;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BTA;Cerro, La Paloma, Tomkinson;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BTB;Casabó, Pajas Blancas;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BTC;Casabó, Pajas Blancas;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BTD;Casabó, Pajas Blancas;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BUA;La Teja, Tres Ombúes, Victoria;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BUB;La Teja, Tres Ombúes, Victoria;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BVA;Belvedere;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BVC;Nuevo París;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BXC;Paso de la Arena;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BZA;Sayago, Conciliación;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BZB;Peñarol, Lavalleja, Paso de las Duranas;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;BZC;Peñarol, Lavalleja, Paso de las Duranas;Primario;GANDINI ASTESIANO, Jorge Osvaldo;2502050.0;0.0
30/6/2024;Partido_Nacional;AAA;Ciudad Vieja;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;AAB;Ciudad Vieja;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;ACB;Ciudad Vieja;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;AFA;Centro;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;AGA;Barrio Sur;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;AGB;Centro;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;AHA;Centro;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;AHB;Barrio Sur;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;AIA;Centro;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;4.0
30/6/2024;Partido_Nacional;AIB;Centro;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;AJA;Centro;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;AJB;Centro;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;AKA;Barrio Sur;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;AKB;Barrio Sur;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;ALA;Centro;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;ALB;Centro;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;AMA;Cordón;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;AMB;Cordón;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;ANA;Cordón;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;ANB;Cordón;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;AOA;Centro;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;AOB;Centro;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;APA;Palermo;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;APB;Palermo;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;AQA;Parque Rodó;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;AQB;Parque Rodó;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;ARA;Cordón;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;ARB;Cordón;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;ASA;Cordón;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;ASB;Cordón;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;ATA;Cordón;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;ATB;Tres Cruces;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;AUA;La Blanqueada;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;4.0
30/6/2024;Partido_Nacional;AUB;La Blanqueada;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;AVA;Cordón;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;5.0
30/6/2024;Partido_Nacional;AVB;Parque Rodó;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;AXA;Pocitos;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;10.0
30/6/2024;Partido_Nacional;AXB;Punta Carretas;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;9.0
30/6/2024;Partido_Nacional;AZA;Parque Batlle, Villa Dolores;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;9.0
30/6/2024;Partido_Nacional;AZB;Pocitos;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;5.0
30/6/2024;Partido_Nacional;BAA;Pocitos;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;6.0
30/6/2024;Partido_Nacional;BAB;Parque Batlle, Villa Dolores;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;12.0
30/6/2024;Partido_Nacional;BBA;Castro, Mercado Modelo, Villa Española;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;7.0
30/6/2024;Partido_Nacional;BBB;Castro, Mercado Modelo, Villa Española;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;8.0
30/6/2024;Partido_Nacional;BBC;Castro, P. Castellanos;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BBD;Castro, P. Castellanos;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;BCA;Buceo;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;25.0
30/6/2024;Partido_Nacional;BCB;Unión;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;37.0
30/6/2024;Partido_Nacional;BCC;Malvín - Punta Gorda;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;14.0
30/6/2024;Partido_Nacional;BCD;Carrasco Norte, Bañados de Carrasco;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;26.0
30/6/2024;Partido_Nacional;BCE;Unión;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;3.0
30/6/2024;Partido_Nacional;BCF;Carrasco;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;5.0
30/6/2024;Partido_Nacional;BCG;Malvín Norte - Las Canteras;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;9.0
30/6/2024;Partido_Nacional;BDA;Ituzaingó - Jardines del Hipódromo;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;2.0
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas - Maroñas;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;10.0
30/6/2024;Partido_Nacional;BDC;Villa García - Punta de Rieles;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BDD;Manga, Toledo Chico;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;BDE;Bella Italia;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BEA;Aguada;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;BEB;Aguada;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BFA;Aguada;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;BFB;Aguada;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;3.0
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BHA;Aguada;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BHB;Aguada;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BIA;Aguada;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BIB;Reducto;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz, Retiro, La Comercial;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;4.0
30/6/2024;Partido_Nacional;BJB;Villa Muñoz, Retiro, La Comercial;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BKA;Villa Muñoz, Retiro, La Comercial;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BKB;Villa Muñoz, Retiro, La Comercial;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;2.0
30/6/2024;Partido_Nacional;BLA;Jacinto Vera;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;2.0
30/6/2024;Partido_Nacional;BMA;Atahualpa;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;2.0
30/6/2024;Partido_Nacional;BMB;La Figurita;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;7.0
30/6/2024;Partido_Nacional;BNA;Brazo Oriental, Aires Puros;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;5.0
30/6/2024;Partido_Nacional;BNB;Cerrito;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;BNC;Cerrito;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BOA;Casavalle, Las Acacias;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;2.0
30/6/2024;Partido_Nacional;BOB;Manga;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;2.0
30/6/2024;Partido_Nacional;BPA;Capurro, Bella Vista;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;BPB;Capurro, Bella Vista;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;6.0
30/6/2024;Partido_Nacional;BQA;Prado, Nueva Savona;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;10.0
30/6/2024;Partido_Nacional;BQB;Reducto;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;3.0
30/6/2024;Partido_Nacional;BRA;Lezica, Melilla;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;6.0
30/6/2024;Partido_Nacional;BRB;Colón;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;BRC;Manga, Toledo Chico;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BSA;Cerro, La Paloma, Tomkinson;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BSB;Cerro, La Paloma, Tomkinson;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BTA;Cerro, La Paloma, Tomkinson;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;1.0
30/6/2024;Partido_Nacional;BTB;Casabó, Pajas Blancas;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BTC;Casabó, Pajas Blancas;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BTD;Casabó, Pajas Blancas;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BUA;La Teja, Tres Ombúes, Victoria;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BUB;La Teja, Tres Ombúes, Victoria;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BVA;Belvedere;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BVC;Nuevo París;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BXC;Paso de la Arena;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;0.0
30/6/2024;Partido_Nacional;BZA;Sayago, Conciliación;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;3.0
30/6/2024;Partido_Nacional;BZB;Peñarol, Lavalleja, Paso de las Duranas;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;4.0
30/6/2024;Partido_Nacional;BZC;Peñarol, Lavalleja, Paso de las Duranas;Primario;IAFIGLIOLA PIMENTEL, Carlos Alberto;252.0;6.0
30/6/2024;Partido_Nacional;AAA;Ciudad Vieja;Primario;RAFFO DEGEROMINI, Maria Laura;71.0;30.0
30/6/2024;Partido_Nacional;AAB;Ciudad Vieja;Primario;RAFFO DEGEROMINI, Maria Laura;71.0;10.0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;RAFFO DEGEROMINI, Maria Laura;71.0;4.0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;RAFFO DEGEROMINI, Maria Laura;71.0;67.0
30/6/2024;Partido_Nacional;ACB;Ciudad Vieja;Primario;RAFFO DEGEROMINI, Maria Laura;71.0;3.0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;RAFFO DEGEROMINI, Maria Laura;71.0;3.0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;RAFFO DEGEROMINI, Maria Laura;71.0;5.0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;RAFFO DEGEROMINI, Maria Laura;71.0;3.0
30/6/2024;Partido_Nacional;AFA;Centro;Primario;RAFFO DEGEROMINI, Maria Laura;71.0;5.0
30/6/2024;Partido_Nacional;AGA;Barrio Sur;Primario;RAFFO DEGEROMINI, Maria Laura;71.0;8.0
30/6/2024;Partido_Nacional;AGB;Centro;Primario;RAFFO DEGEROMINI, Maria Laura;71.0;2.0
30/6/2024;Partido_Nacional;AHA;Centro;Primario;RAFFO DEGEROMINI, Maria Laura;71.0;12.0
30/6/2024;Partido_Nacional;AHB;Barrio Sur;Primario;RAFFO DEGEROMINI, Maria Laura;71.0;4.0
30/6/2024;Partido_Nacional;AIA;Centro;Primario;RAFFO DEGEROMINI, Maria Laura;71.0;77.0
30/6/2024;Partido_Nacional;AIB;Centro;Primario;RAFFO DEGEROMINI, Maria Laura;71.0;16.0
30/6/2024;Partido_Nacional;AJA;Centro;Primario;RAFFO DEGEROMINI, Maria Laura;71.0;9.0
30/6/2024;Partido_Nacional;AJB;Centro;Primario;RAFFO DEGEROMINI, Maria Laura;71.0;11.0
30/6/2024;Partido_Nacional;AKA;Barrio Sur;Primario;RAFFO DEGEROMINI, Maria Laura;71.0;115.0
30/6/2024;Partido_Nacional;AKB;Barrio Sur;Primario;RAFFO DEGEROMINI, Maria Laura;71.0;20.0
30/6/2024;Partido_Nacional;ALA;Centro;Primario;RAFFO DEGEROMINI, Maria Laura;71.0;16.0
