ACTO;CONVOCATORIA;SERIE;ZONA;ESCRUTINIO;HOJA;CNT_VOTOS
30/6/2024;Partido_Nacional;AZA;Parque Batlle al sur - Tres Cruces;Primario;2504;17
30/6/2024;Partido_Nacional;AZB;Pocitos ( zona playa);Primario;2504;11
30/6/2024;Partido_Nacional;BAA;Parq Pereira Rossell - Pocitos - Puerto;Primario;2504;8
30/6/2024;Partido_Nacional;BAB;Parq Batlle - Villa Dolores - Buceo;Primario;2504;20
30/6/2024;Partido_Nacional;BBA;Pérez Castellanos - Cilindro - Villa Esp;Primario;2504;6
30/6/2024;Partido_Nacional;BBB;Pérez Castellanos - Cilindro - Villa Esp;Primario;2504;17
30/6/2024;Partido_Nacional;BBC;Perez Castellano;Primario;2504;0
30/6/2024;Partido_Nacional;BBD;Perez Castellano;Primario;2504;0
30/6/2024;Partido_Nacional;BCA;Buceo - Malvín Nuevo;Primario;2504;8
30/6/2024;Partido_Nacional;BCB;Unión - Malvín Norte - parq Rivera;Primario;2504;12
30/6/2024;Partido_Nacional;BCC;Malvín - Punta Gorda;Primario;2504;1
30/6/2024;Partido_Nacional;BCD;Carrasco Norte - Carrasco;Primario;2504;3
30/6/2024;Partido_Nacional;BCE;Unión y Blanqueada;Primario;2504;4
30/6/2024;Partido_Nacional;BCF;Carrasco y Carrasco Norte;Primario;2504;0
30/6/2024;Partido_Nacional;BCG;Malvin Norte;Primario;2504;0
30/6/2024;Partido_Nacional;BDA;Ituzaingó y Maroñas;Primario;2504;4
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas - Maroñas - Ideal- Las C;Primario;2504;4
30/6/2024;Partido_Nacional;BDC;Villa García - Parq Marcos Sastre - Punt;Primario;2504;0
30/6/2024;Partido_Nacional;BDD;Toledo Chico - Bola de Nieve;Primario;2504;0
30/6/2024;Partido_Nacional;BDE;Bella Italia Jardines del Hipodromo y Pi;Primario;2504;4
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;2504;2
30/6/2024;Partido_Nacional;BEA;Palacio Legislativo al sur;Primario;2504;5
30/6/2024;Partido_Nacional;BEB;Palacio Legislativo al sur;Primario;2504;0
30/6/2024;Partido_Nacional;BFA;Palacio Legislativo al sur- Est Artigas;Primario;2504;8
30/6/2024;Partido_Nacional;BFB;Est Artigas al norte y Palacio Legislati;Primario;2504;3
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;2504;10
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;2504;2
30/6/2024;Partido_Nacional;BHA;Palacio Legislativo;Primario;2504;1
30/6/2024;Partido_Nacional;BHB;Palacio Legislativo al norte;Primario;2504;0
30/6/2024;Partido_Nacional;BIA;Palacio Legislativo al norte;Primario;2504;0
30/6/2024;Partido_Nacional;BIB;Reducto al sur;Primario;2504;0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz;Primario;2504;9
30/6/2024;Partido_Nacional;BJB;Villa Muñoz al sur (Retiro);Primario;2504;17
30/6/2024;Partido_Nacional;BKA;Villa Muñoz al sur (Retiro);Primario;2504;1
30/6/2024;Partido_Nacional;BKB;Retiro;Primario;2504;1
30/6/2024;Partido_Nacional;BLA;Bolivar- Jacinto vera;Primario;2504;7
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;2504;8
30/6/2024;Partido_Nacional;BMA;Atahualpa - Figurita;Primario;2504;0
30/6/2024;Partido_Nacional;BMB;Figurita;Primario;2504;0
30/6/2024;Partido_Nacional;BNA;Brazo Oriental y Parque Posada;Primario;2504;1
30/6/2024;Partido_Nacional;BNB;Marconi - Cerrito;Primario;2504;4
30/6/2024;Partido_Nacional;BNC;Joanicó - Cerrito;Primario;2504;0
30/6/2024;Partido_Nacional;BOA;Boizo Lanza - Casavalle;Primario;2504;1
30/6/2024;Partido_Nacional;BOB;Mendoza - Manga - Piedras Blancas;Primario;2504;0
30/6/2024;Partido_Nacional;BPA;Capurro - Bella Vista;Primario;2504;1
30/6/2024;Partido_Nacional;BPB;19 de Abril - Bella Vista y Arroyo Seco;Primario;2504;3
30/6/2024;Partido_Nacional;BQA;Prado - 19 de Abril;Primario;2504;3
30/6/2024;Partido_Nacional;BQB;19 de Abril y Reducto;Primario;2504;1
30/6/2024;Partido_Nacional;BRA;Rinc Melilla- Melilla - Aerodr Adami - L;Primario;2504;21
30/6/2024;Partido_Nacional;BRB;Abayubá - Colonia Saint Bois - Colón - F;Primario;2504;10
30/6/2024;Partido_Nacional;BRC;Cam. De la Tropas . Limite Departamental;Primario;2504;0
30/6/2024;Partido_Nacional;BSA;Villa del Cerro (zona de la playa);Primario;2504;0
30/6/2024;Partido_Nacional;BSB;Villa del Cerro;Primario;2504;0
30/6/2024;Partido_Nacional;BTA;Rincón del Cerro - Cerro Norte - La Palo;Primario;2504;1
30/6/2024;Partido_Nacional;BTB;Casabó - Villa del Cerro;Primario;2504;2
30/6/2024;Partido_Nacional;BTC;Pajas Blancas;Primario;2504;0
30/6/2024;Partido_Nacional;BTD;Santa Catalina;Primario;2504;1
30/6/2024;Partido_Nacional;BUA;La Teja - Belvedere;Primario;2504;0
30/6/2024;Partido_Nacional;BUB;La Teja - Belvedere;Primario;2504;1
30/6/2024;Partido_Nacional;BVA;Belvedere - Pueblo Victoria;Primario;2504;9
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;2504;10
30/6/2024;Partido_Nacional;BVC;Nuevo París - Camino de las Tropas y Lui;Primario;2504;1
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;2504;0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;2504;1
30/6/2024;Partido_Nacional;BXC;Santiago Vazquez;Primario;2504;0
30/6/2024;Partido_Nacional;BZA;Conciliación - Est Sayago;Primario;2504;0
30/6/2024;Partido_Nacional;BZB;Pueblo Ferrocarril- Est Peñarol;Primario;2504;1
30/6/2024;Partido_Nacional;BZC;Peñarol - Quinta de Santos - Sayago - Qu;Primario;2504;2
30/6/2024;Partido_Nacional;AAA;Aduana ( Guruyú);Primario;3300;0
30/6/2024;Partido_Nacional;AAB;Aduana ( Guruyú);Primario;3300;0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;3300;0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;3300;0
30/6/2024;Partido_Nacional;ACB;Guruyú (zona sur);Primario;3300;0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;3300;0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;3300;0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;3300;0
30/6/2024;Partido_Nacional;AFA;Centro (norte de 18 de Julio);Primario;3300;0
30/6/2024;Partido_Nacional;AGA;Zona de la Rambla y Barrio Sur (sur);Primario;3300;0
30/6/2024;Partido_Nacional;AGB;Centro - Plaza Independencia;Primario;3300;0
30/6/2024;Partido_Nacional;AHA;Centro - Sur de 18 de Julio;Primario;3300;0
30/6/2024;Partido_Nacional;AHB;Barrio Sur (sur);Primario;3300;0
30/6/2024;Partido_Nacional;AIA;Centro - Norte de 18 de Julio;Primario;3300;0
30/6/2024;Partido_Nacional;AIB;Centro - Norte de 18 de Julio;Primario;3300;0
30/6/2024;Partido_Nacional;AJA;Centro- Norte de 18 de Julio;Primario;3300;0
30/6/2024;Partido_Nacional;AJB;Centro- Norte de 18 de Julio;Primario;3300;0
30/6/2024;Partido_Nacional;AKA;Barrio Sur (sur);Primario;3300;0
30/6/2024;Partido_Nacional;AKB;Barrio Sur (sur);Primario;3300;0
30/6/2024;Partido_Nacional;ALA;Centro - Monumento El Gaucho - Cement. C;Primario;3300;0
30/6/2024;Partido_Nacional;ALB;Centro - Monumento El Gaucho - Cement. C;Primario;3300;0
30/6/2024;Partido_Nacional;AMA;Cordón Norte;Primario;3300;0
30/6/2024;Partido_Nacional;AMB;Cordón Norte;Primario;3300;0
30/6/2024;Partido_Nacional;ANA;Cordón Norte y ady. 18 de Julio;Primario;3300;0
30/6/2024;Partido_Nacional;ANB;Cordón Norte y ady. 18 de Julio;Primario;3300;0
30/6/2024;Partido_Nacional;AOA;Centro ( 18 de Julio y Constituyente);Primario;3300;0
30/6/2024;Partido_Nacional;AOB;Centro (18 de Julio y Constituyente);Primario;3300;0
30/6/2024;Partido_Nacional;APA;Barrio Palermo (zona sur);Primario;3300;0
30/6/2024;Partido_Nacional;APB;Barrio Palermo (zona sur);Primario;3300;0
30/6/2024;Partido_Nacional;AQA;Parque Rodó;Primario;3300;0
30/6/2024;Partido_Nacional;AQB;Parque Rodó;Primario;3300;0
30/6/2024;Partido_Nacional;ARA;Cordón;Primario;3300;0
30/6/2024;Partido_Nacional;ARB;Cordón;Primario;3300;0
30/6/2024;Partido_Nacional;ASA;Cordón Norte;Primario;3300;0
30/6/2024;Partido_Nacional;ASB;Cordón Norte;Primario;3300;0
30/6/2024;Partido_Nacional;ATA;Cordón Norte - Monumento La Bandera;Primario;3300;0
30/6/2024;Partido_Nacional;ATB;Monumento La Bandera ( norte - ady);Primario;3300;0
30/6/2024;Partido_Nacional;AUA;Blanqueada;Primario;3300;0
30/6/2024;Partido_Nacional;AUB;Blanqueada;Primario;3300;0
30/6/2024;Partido_Nacional;AVA;Cordón;Primario;3300;0
30/6/2024;Partido_Nacional;AVB;Parque Rodó;Primario;3300;0
30/6/2024;Partido_Nacional;AXA;Pocitos Nuevo - Trouville;Primario;3300;0
30/6/2024;Partido_Nacional;AXB;Trouville - Villa Biarritz;Primario;3300;0
30/6/2024;Partido_Nacional;AZA;Parque Batlle al sur - Tres Cruces;Primario;3300;0
30/6/2024;Partido_Nacional;AZB;Pocitos ( zona playa);Primario;3300;0
30/6/2024;Partido_Nacional;BAA;Parq Pereira Rossell - Pocitos - Puerto;Primario;3300;2
30/6/2024;Partido_Nacional;BAB;Parq Batlle - Villa Dolores - Buceo;Primario;3300;0
30/6/2024;Partido_Nacional;BBA;Pérez Castellanos - Cilindro - Villa Esp;Primario;3300;1
30/6/2024;Partido_Nacional;BBB;Pérez Castellanos - Cilindro - Villa Esp;Primario;3300;0
30/6/2024;Partido_Nacional;BBC;Perez Castellano;Primario;3300;0
30/6/2024;Partido_Nacional;BBD;Perez Castellano;Primario;3300;0
30/6/2024;Partido_Nacional;BCA;Buceo - Malvín Nuevo;Primario;3300;1
30/6/2024;Partido_Nacional;BCB;Unión - Malvín Norte - parq Rivera;Primario;3300;0
30/6/2024;Partido_Nacional;BCC;Malvín - Punta Gorda;Primario;3300;0
30/6/2024;Partido_Nacional;BCD;Carrasco Norte - Carrasco;Primario;3300;0
30/6/2024;Partido_Nacional;BCE;Unión y Blanqueada;Primario;3300;0
30/6/2024;Partido_Nacional;BCF;Carrasco y Carrasco Norte;Primario;3300;0
30/6/2024;Partido_Nacional;BCG;Malvin Norte;Primario;3300;0
30/6/2024;Partido_Nacional;BDA;Ituzaingó y Maroñas;Primario;3300;3
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas - Maroñas - Ideal- Las C;Primario;3300;1
30/6/2024;Partido_Nacional;BDC;Villa García - Parq Marcos Sastre - Punt;Primario;3300;0
30/6/2024;Partido_Nacional;BDD;Toledo Chico - Bola de Nieve;Primario;3300;0
30/6/2024;Partido_Nacional;BDE;Bella Italia Jardines del Hipodromo y Pi;Primario;3300;0
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;3300;0
30/6/2024;Partido_Nacional;BEA;Palacio Legislativo al sur;Primario;3300;0
30/6/2024;Partido_Nacional;BEB;Palacio Legislativo al sur;Primario;3300;0
30/6/2024;Partido_Nacional;BFA;Palacio Legislativo al sur- Est Artigas;Primario;3300;0
30/6/2024;Partido_Nacional;BFB;Est Artigas al norte y Palacio Legislati;Primario;3300;0
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;3300;0
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;3300;0
30/6/2024;Partido_Nacional;BHA;Palacio Legislativo;Primario;3300;0
30/6/2024;Partido_Nacional;BHB;Palacio Legislativo al norte;Primario;3300;0
30/6/2024;Partido_Nacional;BIA;Palacio Legislativo al norte;Primario;3300;0
30/6/2024;Partido_Nacional;BIB;Reducto al sur;Primario;3300;0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz;Primario;3300;0
30/6/2024;Partido_Nacional;BJB;Villa Muñoz al sur (Retiro);Primario;3300;0
30/6/2024;Partido_Nacional;BKA;Villa Muñoz al sur (Retiro);Primario;3300;0
30/6/2024;Partido_Nacional;BKB;Retiro;Primario;3300;0
30/6/2024;Partido_Nacional;BLA;Bolivar- Jacinto vera;Primario;3300;0
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;3300;0
30/6/2024;Partido_Nacional;BMA;Atahualpa - Figurita;Primario;3300;0
30/6/2024;Partido_Nacional;BMB;Figurita;Primario;3300;0
30/6/2024;Partido_Nacional;BNA;Brazo Oriental y Parque Posada;Primario;3300;2
30/6/2024;Partido_Nacional;BNB;Marconi - Cerrito;Primario;3300;2
30/6/2024;Partido_Nacional;BNC;Joanicó - Cerrito;Primario;3300;0
30/6/2024;Partido_Nacional;BOA;Boizo Lanza - Casavalle;Primario;3300;12
30/6/2024;Partido_Nacional;BOB;Mendoza - Manga - Piedras Blancas;Primario;3300;1
30/6/2024;Partido_Nacional;BPA;Capurro - Bella Vista;Primario;3300;1
30/6/2024;Partido_Nacional;BPB;19 de Abril - Bella Vista y Arroyo Seco;Primario;3300;0
30/6/2024;Partido_Nacional;BQA;Prado - 19 de Abril;Primario;3300;0
30/6/2024;Partido_Nacional;BQB;19 de Abril y Reducto;Primario;3300;0
30/6/2024;Partido_Nacional;BRA;Rinc Melilla- Melilla - Aerodr Adami - L;Primario;3300;4
30/6/2024;Partido_Nacional;BRB;Abayubá - Colonia Saint Bois - Colón - F;Primario;3300;0
30/6/2024;Partido_Nacional;BRC;Cam. De la Tropas . Limite Departamental;Primario;3300;0
30/6/2024;Partido_Nacional;BSA;Villa del Cerro (zona de la playa);Primario;3300;0
30/6/2024;Partido_Nacional;BSB;Villa del Cerro;Primario;3300;0
30/6/2024;Partido_Nacional;BTA;Rincón del Cerro - Cerro Norte - La Palo;Primario;3300;0
30/6/2024;Partido_Nacional;BTB;Casabó - Villa del Cerro;Primario;3300;0
30/6/2024;Partido_Nacional;BTC;Pajas Blancas;Primario;3300;0
30/6/2024;Partido_Nacional;BTD;Santa Catalina;Primario;3300;0
30/6/2024;Partido_Nacional;BUA;La Teja - Belvedere;Primario;3300;0
30/6/2024;Partido_Nacional;BUB;La Teja - Belvedere;Primario;3300;0
30/6/2024;Partido_Nacional;BVA;Belvedere - Pueblo Victoria;Primario;3300;0
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;3300;0
30/6/2024;Partido_Nacional;BVC;Nuevo París - Camino de las Tropas y Lui;Primario;3300;0
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;3300;0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;3300;0
30/6/2024;Partido_Nacional;BXC;Santiago Vazquez;Primario;3300;0
30/6/2024;Partido_Nacional;BZA;Conciliación - Est Sayago;Primario;3300;0
30/6/2024;Partido_Nacional;BZB;Pueblo Ferrocarril- Est Peñarol;Primario;3300;0
30/6/2024;Partido_Nacional;BZC;Peñarol - Quinta de Santos - Sayago - Qu;Primario;3300;1
30/6/2024;Partido_Nacional;AAA;Aduana ( Guruyú);Primario;3371;0
30/6/2024;Partido_Nacional;AAB;Aduana ( Guruyú);Primario;3371;0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;3371;0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;3371;1
30/6/2024;Partido_Nacional;ACB;Guruyú (zona sur);Primario;3371;0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;3371;0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;3371;0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;3371;0
30/6/2024;Partido_Nacional;AFA;Centro (norte de 18 de Julio);Primario;3371;0
30/6/2024;Partido_Nacional;AGA;Zona de la Rambla y Barrio Sur (sur);Primario;3371;1
30/6/2024;Partido_Nacional;AGB;Centro - Plaza Independencia;Primario;3371;0
30/6/2024;Partido_Nacional;AHA;Centro - Sur de 18 de Julio;Primario;3371;0
30/6/2024;Partido_Nacional;AHB;Barrio Sur (sur);Primario;3371;0
30/6/2024;Partido_Nacional;AIA;Centro - Norte de 18 de Julio;Primario;3371;0
30/6/2024;Partido_Nacional;AIB;Centro - Norte de 18 de Julio;Primario;3371;0
30/6/2024;Partido_Nacional;AJA;Centro- Norte de 18 de Julio;Primario;3371;0
30/6/2024;Partido_Nacional;AJB;Centro- Norte de 18 de Julio;Primario;3371;0
30/6/2024;Partido_Nacional;AKA;Barrio Sur (sur);Primario;3371;2
30/6/2024;Partido_Nacional;AKB;Barrio Sur (sur);Primario;3371;0
30/6/2024;Partido_Nacional;ALA;Centro - Monumento El Gaucho - Cement. C;Primario;3371;0
30/6/2024;Partido_Nacional;ALB;Centro - Monumento El Gaucho - Cement. C;Primario;3371;0
30/6/2024;Partido_Nacional;AMA;Cordón Norte;Primario;3371;0
30/6/2024;Partido_Nacional;AMB;Cordón Norte;Primario;3371;0
30/6/2024;Partido_Nacional;ANA;Cordón Norte y ady. 18 de Julio;Primario;3371;0
30/6/2024;Partido_Nacional;ANB;Cordón Norte y ady. 18 de Julio;Primario;3371;0
30/6/2024;Partido_Nacional;AOA;Centro ( 18 de Julio y Constituyente);Primario;3371;0
30/6/2024;Partido_Nacional;AOB;Centro (18 de Julio y Constituyente);Primario;3371;0
30/6/2024;Partido_Nacional;APA;Barrio Palermo (zona sur);Primario;3371;0
30/6/2024;Partido_Nacional;APB;Barrio Palermo (zona sur);Primario;3371;0
30/6/2024;Partido_Nacional;AQA;Parque Rodó;Primario;3371;0
30/6/2024;Partido_Nacional;AQB;Parque Rodó;Primario;3371;0
30/6/2024;Partido_Nacional;ARA;Cordón;Primario;3371;0
30/6/2024;Partido_Nacional;ARB;Cordón;Primario;3371;0
30/6/2024;Partido_Nacional;ASA;Cordón Norte;Primario;3371;0
30/6/2024;Partido_Nacional;ASB;Cordón Norte;Primario;3371;0
30/6/2024;Partido_Nacional;ATA;Cordón Norte - Monumento La Bandera;Primario;3371;0
30/6/2024;Partido_Nacional;ATB;Monumento La Bandera ( norte - ady);Primario;3371;0
30/6/2024;Partido_Nacional;AUA;Blanqueada;Primario;3371;0
30/6/2024;Partido_Nacional;AUB;Blanqueada;Primario;3371;0
30/6/2024;Partido_Nacional;AVA;Cordón;Primario;3371;0
30/6/2024;Partido_Nacional;AVB;Parque Rodó;Primario;3371;0
30/6/2024;Partido_Nacional;AXA;Pocitos Nuevo - Trouville;Primario;3371;0
30/6/2024;Partido_Nacional;AXB;Trouville - Villa Biarritz;Primario;3371;0
30/6/2024;Partido_Nacional;AZA;Parque Batlle al sur - Tres Cruces;Primario;3371;0
30/6/2024;Partido_Nacional;AZB;Pocitos ( zona playa);Primario;3371;0
30/6/2024;Partido_Nacional;BAA;Parq Pereira Rossell - Pocitos - Puerto;Primario;3371;1
30/6/2024;Partido_Nacional;BAB;Parq Batlle - Villa Dolores - Buceo;Primario;3371;0
30/6/2024;Partido_Nacional;BBA;Pérez Castellanos - Cilindro - Villa Esp;Primario;3371;0
30/6/2024;Partido_Nacional;BBB;Pérez Castellanos - Cilindro - Villa Esp;Primario;3371;0
30/6/2024;Partido_Nacional;BBC;Perez Castellano;Primario;3371;0
30/6/2024;Partido_Nacional;BBD;Perez Castellano;Primario;3371;0
30/6/2024;Partido_Nacional;BCA;Buceo - Malvín Nuevo;Primario;3371;0
30/6/2024;Partido_Nacional;BCB;Unión - Malvín Norte - parq Rivera;Primario;3371;0
30/6/2024;Partido_Nacional;BCC;Malvín - Punta Gorda;Primario;3371;1
30/6/2024;Partido_Nacional;BCD;Carrasco Norte - Carrasco;Primario;3371;1
30/6/2024;Partido_Nacional;BCE;Unión y Blanqueada;Primario;3371;0
30/6/2024;Partido_Nacional;BCF;Carrasco y Carrasco Norte;Primario;3371;0
30/6/2024;Partido_Nacional;BCG;Malvin Norte;Primario;3371;0
30/6/2024;Partido_Nacional;BDA;Ituzaingó y Maroñas;Primario;3371;0
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas - Maroñas - Ideal- Las C;Primario;3371;0
30/6/2024;Partido_Nacional;BDC;Villa García - Parq Marcos Sastre - Punt;Primario;3371;9
30/6/2024;Partido_Nacional;BDD;Toledo Chico - Bola de Nieve;Primario;3371;1
30/6/2024;Partido_Nacional;BDE;Bella Italia Jardines del Hipodromo y Pi;Primario;3371;1
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;3371;1
30/6/2024;Partido_Nacional;BEA;Palacio Legislativo al sur;Primario;3371;0
30/6/2024;Partido_Nacional;BEB;Palacio Legislativo al sur;Primario;3371;0
30/6/2024;Partido_Nacional;BFA;Palacio Legislativo al sur- Est Artigas;Primario;3371;0
30/6/2024;Partido_Nacional;BFB;Est Artigas al norte y Palacio Legislati;Primario;3371;0
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;3371;0
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;3371;0
30/6/2024;Partido_Nacional;BHA;Palacio Legislativo;Primario;3371;0
30/6/2024;Partido_Nacional;BHB;Palacio Legislativo al norte;Primario;3371;0
30/6/2024;Partido_Nacional;BIA;Palacio Legislativo al norte;Primario;3371;0
30/6/2024;Partido_Nacional;BIB;Reducto al sur;Primario;3371;0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz;Primario;3371;0
30/6/2024;Partido_Nacional;BJB;Villa Muñoz al sur (Retiro);Primario;3371;1
30/6/2024;Partido_Nacional;BKA;Villa Muñoz al sur (Retiro);Primario;3371;0
30/6/2024;Partido_Nacional;BKB;Retiro;Primario;3371;0
30/6/2024;Partido_Nacional;BLA;Bolivar- Jacinto vera;Primario;3371;0
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;3371;0
30/6/2024;Partido_Nacional;BMA;Atahualpa - Figurita;Primario;3371;0
30/6/2024;Partido_Nacional;BMB;Figurita;Primario;3371;0
30/6/2024;Partido_Nacional;BNA;Brazo Oriental y Parque Posada;Primario;3371;1
30/6/2024;Partido_Nacional;BNB;Marconi - Cerrito;Primario;3371;1
30/6/2024;Partido_Nacional;BNC;Joanicó - Cerrito;Primario;3371;2
30/6/2024;Partido_Nacional;BOA;Boizo Lanza - Casavalle;Primario;3371;1
30/6/2024;Partido_Nacional;BOB;Mendoza - Manga - Piedras Blancas;Primario;3371;0
30/6/2024;Partido_Nacional;BPA;Capurro - Bella Vista;Primario;3371;0
30/6/2024;Partido_Nacional;BPB;19 de Abril - Bella Vista y Arroyo Seco;Primario;3371;0
30/6/2024;Partido_Nacional;BQA;Prado - 19 de Abril;Primario;3371;0
30/6/2024;Partido_Nacional;BQB;19 de Abril y Reducto;Primario;3371;0
30/6/2024;Partido_Nacional;BRA;Rinc Melilla- Melilla - Aerodr Adami - L;Primario;3371;1
30/6/2024;Partido_Nacional;BRB;Abayubá - Colonia Saint Bois - Colón - F;Primario;3371;0
30/6/2024;Partido_Nacional;BRC;Cam. De la Tropas . Limite Departamental;Primario;3371;0
30/6/2024;Partido_Nacional;BSA;Villa del Cerro (zona de la playa);Primario;3371;0
30/6/2024;Partido_Nacional;BSB;Villa del Cerro;Primario;3371;0
30/6/2024;Partido_Nacional;BTA;Rincón del Cerro - Cerro Norte - La Palo;Primario;3371;0
30/6/2024;Partido_Nacional;BTB;Casabó - Villa del Cerro;Primario;3371;2
30/6/2024;Partido_Nacional;BTC;Pajas Blancas;Primario;3371;0
30/6/2024;Partido_Nacional;BTD;Santa Catalina;Primario;3371;0
30/6/2024;Partido_Nacional;BUA;La Teja - Belvedere;Primario;3371;0
30/6/2024;Partido_Nacional;BUB;La Teja - Belvedere;Primario;3371;0
30/6/2024;Partido_Nacional;BVA;Belvedere - Pueblo Victoria;Primario;3371;0
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;3371;0
30/6/2024;Partido_Nacional;BVC;Nuevo París - Camino de las Tropas y Lui;Primario;3371;0
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;3371;0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;3371;0
30/6/2024;Partido_Nacional;BXC;Santiago Vazquez;Primario;3371;0
30/6/2024;Partido_Nacional;BZA;Conciliación - Est Sayago;Primario;3371;2
30/6/2024;Partido_Nacional;BZB;Pueblo Ferrocarril- Est Peñarol;Primario;3371;0
30/6/2024;Partido_Nacional;BZC;Peñarol - Quinta de Santos - Sayago - Qu;Primario;3371;0
30/6/2024;Partido_Nacional;AAA;Aduana ( Guruyú);Primario;4022;1
30/6/2024;Partido_Nacional;AAB;Aduana ( Guruyú);Primario;4022;0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;4022;0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;4022;1
30/6/2024;Partido_Nacional;ACB;Guruyú (zona sur);Primario;4022;0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;4022;0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;4022;0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;4022;0
30/6/2024;Partido_Nacional;AFA;Centro (norte de 18 de Julio);Primario;4022;0
30/6/2024;Partido_Nacional;AGA;Zona de la Rambla y Barrio Sur (sur);Primario;4022;0
30/6/2024;Partido_Nacional;AGB;Centro - Plaza Independencia;Primario;4022;0
30/6/2024;Partido_Nacional;AHA;Centro - Sur de 18 de Julio;Primario;4022;0
30/6/2024;Partido_Nacional;AHB;Barrio Sur (sur);Primario;4022;0
30/6/2024;Partido_Nacional;AIA;Centro - Norte de 18 de Julio;Primario;4022;0
30/6/2024;Partido_Nacional;AIB;Centro - Norte de 18 de Julio;Primario;4022;1
30/6/2024;Partido_Nacional;AJA;Centro- Norte de 18 de Julio;Primario;4022;0
30/6/2024;Partido_Nacional;AJB;Centro- Norte de 18 de Julio;Primario;4022;0
30/6/2024;Partido_Nacional;AKA;Barrio Sur (sur);Primario;4022;0
30/6/2024;Partido_Nacional;AKB;Barrio Sur (sur);Primario;4022;0
30/6/2024;Partido_Nacional;ALA;Centro - Monumento El Gaucho - Cement. C;Primario;4022;0
30/6/2024;Partido_Nacional;ALB;Centro - Monumento El Gaucho - Cement. C;Primario;4022;1
30/6/2024;Partido_Nacional;AMA;Cordón Norte;Primario;4022;0
30/6/2024;Partido_Nacional;AMB;Cordón Norte;Primario;4022;0
30/6/2024;Partido_Nacional;ANA;Cordón Norte y ady. 18 de Julio;Primario;4022;0
30/6/2024;Partido_Nacional;ANB;Cordón Norte y ady. 18 de Julio;Primario;4022;0
30/6/2024;Partido_Nacional;AOA;Centro ( 18 de Julio y Constituyente);Primario;4022;0
30/6/2024;Partido_Nacional;AOB;Centro (18 de Julio y Constituyente);Primario;4022;0
30/6/2024;Partido_Nacional;APA;Barrio Palermo (zona sur);Primario;4022;0
30/6/2024;Partido_Nacional;APB;Barrio Palermo (zona sur);Primario;4022;1
30/6/2024;Partido_Nacional;AQA;Parque Rodó;Primario;4022;0
30/6/2024;Partido_Nacional;AQB;Parque Rodó;Primario;4022;0
30/6/2024;Partido_Nacional;ARA;Cordón;Primario;4022;2
30/6/2024;Partido_Nacional;ARB;Cordón;Primario;4022;0
