PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,PRECANDIDATO,HOJA,CNT_VOTOS,ZONA
Frente Amplio,Treinta y Tres,97,FDB,Departamental,"LIMA PROSERPIO, Andrés Pablo",319000,1,Cerro Chato
Frente Amplio,Treinta y Tres,104,FDB,Departamental,"LIMA PROSERPIO, Andrés Pablo",319000,1,Cerro Chato
Frente Amplio,Treinta y Tres,120,FEF,Departamental,"LIMA PROSERPIO, Andrés Pablo",319000,1,25 de agosto
Frente Amplio,Treinta y Tres,125,FEF,Departamental,"LIMA PROSERPIO, Andrés Pablo",319000,1,25 de agosto
Frente Amplio,Treinta y Tres,1,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,1,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,4,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,1,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,1,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",624,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,1,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,2,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,2,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,9,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,2,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,2,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,2,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,7,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,3,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,3,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,14,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,3,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,3,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",624,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,3,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,3,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,12,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,4,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",52,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,4,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,4,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,11,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,4,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,4,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",949,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,4,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,9,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,5,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,10,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,5,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,3,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,5,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",624,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,5,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,7,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,6,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,3,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,6,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,3,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,6,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",141,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,6,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,4,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,6,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,6,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,14,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,7,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,11,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,7,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",141,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,7,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,4,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,7,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",624,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,7,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,7,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",949,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,7,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,14,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,8,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",52,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,8,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,8,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,11,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,8,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,7,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,8,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,3,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,8,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,10,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,9,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,9,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",76,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,9,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,9,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,8,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,9,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,8,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,9,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,9,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,12,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,10,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,10,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",76,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,10,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,10,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,11,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,10,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,4,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,10,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,12,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,11,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,11,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,11,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,9,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,11,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",360,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,11,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,5,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,11,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",624,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,11,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,11,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,12,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,3,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,12,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",76,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,12,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,12,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,7,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,12,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,6,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,12,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,10,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,13,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,13,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,13,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",624,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,13,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,2,Treinta y Tres Centro
