,PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS,ZONA
123107,Colorado,Maldonado,283,DBE,Departamental,3,1,La Cuchilla
123108,Colorado,Maldonado,283,DBE,Departamental,100,1,La Cuchilla
123109,Colorado,Maldonado,283,DBE,Departamental,225,2,La Cuchilla
123110,Colorado,Maldonado,283,DBE,Departamental,1350,1,La Cuchilla
123111,Colorado,Maldonado,283,DBE,Departamental,1933,4,La Cuchilla
123112,Colorado,Maldonado,283,DBE,Departamental,2229,1,La Cuchilla
123113,Colorado,Maldonado,283,DBE,Departamental,10919,1,La Cuchilla
123114,Colorado,Maldonado,284,DBE,Departamental,225,2,La Cuchilla
123115,Colorado,Maldonado,284,DBE,Departamental,310,1,La Cuchilla
123116,Colorado,Maldonado,284,DBE,Departamental,1350,1,La Cuchilla
123117,Colorado,Maldonado,284,DBE,Departamental,1933,1,La Cuchilla
123118,Colorado,Maldonado,285,DBE,Departamental,100,1,La Cuchilla
123119,Colorado,Maldonado,285,DBE,Departamental,225,1,La Cuchilla
123120,Colorado,Maldonado,285,DBE,Departamental,1933,4,La Cuchilla
123121,Colorado,Maldonado,285,DBE,Departamental,2350,1,La Cuchilla
123122,Colorado,Maldonado,285,DBE,Departamental,21350,1,La Cuchilla
123123,Colorado,Maldonado,285,DBE,Departamental,600000,1,La Cuchilla
123124,Colorado,Maldonado,286,DBE,Departamental,225,5,La Cuchilla
123125,Colorado,Maldonado,286,DBE,Departamental,1350,1,La Cuchilla
123126,Colorado,Maldonado,286,DBE,Departamental,1933,3,La Cuchilla
123127,Colorado,Maldonado,287,DBF,Departamental,225,3,Rodríguez Barrios
123128,Colorado,Maldonado,287,DBF,Departamental,1350,1,Rodríguez Barrios
123129,Colorado,Maldonado,288,DBF,Departamental,2229,1,Rodríguez Barrios
123130,Colorado,Maldonado,289,DBF,Departamental,225,4,Rodríguez Barrios
123131,Colorado,Maldonado,289,DBF,Departamental,310,1,Rodríguez Barrios
123132,Colorado,Maldonado,289,DBF,Departamental,1933,1,Rodríguez Barrios
123133,Colorado,Maldonado,290,DBF,Departamental,100,1,Rodríguez Barrios
123134,Colorado,Maldonado,290,DBF,Departamental,225,2,Rodríguez Barrios
123135,Colorado,Maldonado,290,DBF,Departamental,1933,2,Rodríguez Barrios
123136,Colorado,Maldonado,291,DBG,Departamental,100,1,Asturias
123137,Colorado,Maldonado,291,DBG,Departamental,1350,1,Asturias
123138,Colorado,Maldonado,292,DBG,Departamental,3,1,Asturias
123139,Colorado,Maldonado,292,DBG,Departamental,87,1,Asturias
123140,Colorado,Maldonado,292,DBG,Departamental,117,1,Asturias
123141,Colorado,Maldonado,292,DBG,Departamental,225,2,Asturias
123142,Colorado,Maldonado,292,DBG,Departamental,310,1,Asturias
123143,Colorado,Maldonado,292,DBG,Departamental,1933,2,Asturias
123144,Colorado,Maldonado,292,DBG,Departamental,2229,1,Asturias
123145,Colorado,Maldonado,293,DBG,Departamental,87,1,Asturias
123146,Colorado,Maldonado,293,DBG,Departamental,225,4,Asturias
123147,Colorado,Maldonado,293,DBG,Departamental,1350,2,Asturias
123148,Colorado,Maldonado,293,DBG,Departamental,2229,1,Asturias
123149,Colorado,Maldonado,294,DBG,Departamental,87,1,Asturias
123150,Colorado,Maldonado,294,DBG,Departamental,310,1,Asturias
123151,Colorado,Maldonado,294,DBG,Departamental,2229,1,Asturias
123152,Colorado,Maldonado,295,DBG,Departamental,100,1,Asturias
123153,Colorado,Maldonado,295,DBG,Departamental,225,1,Asturias
123154,Colorado,Maldonado,295,DBG,Departamental,310,1,Asturias
123155,Colorado,Maldonado,296,DCA,Departamental,17,2,Pan de Azúcar
123156,Colorado,Maldonado,296,DCA,Departamental,87,2,Pan de Azúcar
123157,Colorado,Maldonado,296,DCA,Departamental,100,4,Pan de Azúcar
123158,Colorado,Maldonado,296,DCA,Departamental,225,1,Pan de Azúcar
123159,Colorado,Maldonado,296,DCA,Departamental,1933,1,Pan de Azúcar
123160,Colorado,Maldonado,296,DCA,Departamental,2229,4,Pan de Azúcar
123161,Colorado,Maldonado,296,DCA,Departamental,15350,5,Pan de Azúcar
123162,Colorado,Maldonado,297,DCA,Departamental,17,2,Pan de Azúcar
123163,Colorado,Maldonado,297,DCA,Departamental,100,6,Pan de Azúcar
123164,Colorado,Maldonado,297,DCA,Departamental,225,5,Pan de Azúcar
123165,Colorado,Maldonado,297,DCA,Departamental,2229,5,Pan de Azúcar
123166,Colorado,Maldonado,297,DCA,Departamental,15350,3,Pan de Azúcar
123167,Colorado,Maldonado,298,DCA,Departamental,17,2,Pan de Azúcar
123168,Colorado,Maldonado,298,DCA,Departamental,87,1,Pan de Azúcar
123169,Colorado,Maldonado,298,DCA,Departamental,100,2,Pan de Azúcar
123170,Colorado,Maldonado,298,DCA,Departamental,225,7,Pan de Azúcar
123171,Colorado,Maldonado,298,DCA,Departamental,1933,1,Pan de Azúcar
123172,Colorado,Maldonado,298,DCA,Departamental,2229,3,Pan de Azúcar
123173,Colorado,Maldonado,298,DCA,Departamental,15350,2,Pan de Azúcar
123174,Colorado,Maldonado,299,DCA,Departamental,17,4,Pan de Azúcar
123175,Colorado,Maldonado,299,DCA,Departamental,100,2,Pan de Azúcar
123176,Colorado,Maldonado,299,DCA,Departamental,225,3,Pan de Azúcar
123177,Colorado,Maldonado,299,DCA,Departamental,15350,4,Pan de Azúcar
123178,Colorado,Maldonado,300,DCA,Departamental,17,2,Pan de Azúcar
123179,Colorado,Maldonado,300,DCA,Departamental,87,1,Pan de Azúcar
123180,Colorado,Maldonado,300,DCA,Departamental,100,1,Pan de Azúcar
123181,Colorado,Maldonado,300,DCA,Departamental,225,4,Pan de Azúcar
123182,Colorado,Maldonado,300,DCA,Departamental,1350,1,Pan de Azúcar
123183,Colorado,Maldonado,300,DCA,Departamental,2350,1,Pan de Azúcar
123184,Colorado,Maldonado,300,DCA,Departamental,10350,1,Pan de Azúcar
123185,Colorado,Maldonado,300,DCA,Departamental,15350,2,Pan de Azúcar
123186,Colorado,Maldonado,301,DCA,Departamental,17,1,Pan de Azúcar
123187,Colorado,Maldonado,301,DCA,Departamental,100,2,Pan de Azúcar
123188,Colorado,Maldonado,301,DCA,Departamental,225,2,Pan de Azúcar
123189,Colorado,Maldonado,301,DCA,Departamental,2229,1,Pan de Azúcar
123190,Colorado,Maldonado,302,DCA,Departamental,17,2,Pan de Azúcar
123191,Colorado,Maldonado,302,DCA,Departamental,100,2,Pan de Azúcar
123192,Colorado,Maldonado,302,DCA,Departamental,225,1,Pan de Azúcar
123193,Colorado,Maldonado,302,DCA,Departamental,2229,2,Pan de Azúcar
123194,Colorado,Maldonado,302,DCA,Departamental,10350,1,Pan de Azúcar
123195,Colorado,Maldonado,303,DCA,Departamental,17,1,Pan de Azúcar
123196,Colorado,Maldonado,303,DCA,Departamental,87,2,Pan de Azúcar
123197,Colorado,Maldonado,303,DCA,Departamental,225,7,Pan de Azúcar
123198,Colorado,Maldonado,304,DCA,Departamental,17,3,Pan de Azúcar
123199,Colorado,Maldonado,304,DCA,Departamental,87,1,Pan de Azúcar
123200,Colorado,Maldonado,304,DCA,Departamental,225,3,Pan de Azúcar
123201,Colorado,Maldonado,304,DCA,Departamental,2229,1,Pan de Azúcar
123202,Colorado,Maldonado,304,DCA,Departamental,10919,2,Pan de Azúcar
123203,Colorado,Maldonado,305,DCA,Departamental,17,1,Pan de Azúcar
123204,Colorado,Maldonado,305,DCA,Departamental,100,1,Pan de Azúcar
123205,Colorado,Maldonado,305,DCA,Departamental,225,3,Pan de Azúcar
123206,Colorado,Maldonado,306,DCA,Departamental,17,2,Pan de Azúcar
123207,Colorado,Maldonado,306,DCA,Departamental,100,2,Pan de Azúcar
123208,Colorado,Maldonado,306,DCA,Departamental,225,2,Pan de Azúcar
123209,Colorado,Maldonado,306,DCA,Departamental,2229,1,Pan de Azúcar
123210,Colorado,Maldonado,307,DCA,Departamental,15,1,Pan de Azúcar
123211,Colorado,Maldonado,307,DCA,Departamental,17,1,Pan de Azúcar
123212,Colorado,Maldonado,307,DCA,Departamental,225,3,Pan de Azúcar
123213,Colorado,Maldonado,307,DCA,Departamental,2229,1,Pan de Azúcar
123214,Colorado,Maldonado,307,DCA,Departamental,15350,1,Pan de Azúcar
123215,Colorado,Maldonado,308,DCA,Departamental,17,1,Pan de Azúcar
123216,Colorado,Maldonado,308,DCA,Departamental,100,1,Pan de Azúcar
123217,Colorado,Maldonado,308,DCA,Departamental,225,3,Pan de Azúcar
123218,Colorado,Maldonado,308,DCA,Departamental,15350,1,Pan de Azúcar
123219,Colorado,Maldonado,308,DCA,Departamental,22350,2,Pan de Azúcar
123220,Colorado,Maldonado,309,DCA,Departamental,17,1,Pan de Azúcar
123221,Colorado,Maldonado,309,DCA,Departamental,100,1,Pan de Azúcar
123222,Colorado,Maldonado,309,DCA,Departamental,225,3,Pan de Azúcar
123223,Colorado,Maldonado,309,DCA,Departamental,2229,2,Pan de Azúcar
123224,Colorado,Maldonado,309,DCA,Departamental,15350,1,Pan de Azúcar
123225,Colorado,Maldonado,310,DCA,Departamental,2229,1,Pan de Azúcar
123226,Colorado,Maldonado,310,DCA,Departamental,15350,1,Pan de Azúcar
123227,Colorado,Maldonado,311,DCA,Departamental,17,2,Pan de Azúcar
123228,Colorado,Maldonado,311,DCA,Departamental,225,2,Pan de Azúcar
123229,Colorado,Maldonado,311,DCA,Departamental,1933,1,Pan de Azúcar
123230,Colorado,Maldonado,311,DCA,Departamental,15350,1,Pan de Azúcar
123231,Colorado,Maldonado,313,DCA,Departamental,17,1,Pan de Azúcar
123232,Colorado,Maldonado,313,DCA,Departamental,225,1,Pan de Azúcar
123233,Colorado,Maldonado,313,DCA,Departamental,2229,1,Pan de Azúcar
123234,Colorado,Maldonado,313,DCA,Departamental,15350,5,Pan de Azúcar
123235,Colorado,Maldonado,314,DCA,Departamental,225,1,Pan de Azúcar
123236,Colorado,Maldonado,314,DCA,Departamental,310,1,Pan de Azúcar
123237,Colorado,Maldonado,314,DCA,Departamental,15350,4,Pan de Azúcar
123238,Colorado,Maldonado,315,DCB,Departamental,17,11,Piriápolis
123239,Colorado,Maldonado,315,DCB,Departamental,225,7,Piriápolis
123240,Colorado,Maldonado,315,DCB,Departamental,310,1,Piriápolis
123241,Colorado,Maldonado,316,DCB,Departamental,17,11,Piriápolis
123242,Colorado,Maldonado,316,DCB,Departamental,79,1,Piriápolis
123243,Colorado,Maldonado,316,DCB,Departamental,225,9,Piriápolis
123244,Colorado,Maldonado,316,DCB,Departamental,10350,2,Piriápolis
123245,Colorado,Maldonado,317,DCB,Departamental,17,11,Piriápolis
123246,Colorado,Maldonado,317,DCB,Departamental,87,1,Piriápolis
123247,Colorado,Maldonado,317,DCB,Departamental,225,1,Piriápolis
123248,Colorado,Maldonado,317,DCB,Departamental,10350,1,Piriápolis
123249,Colorado,Maldonado,317,DCB,Departamental,10919,1,Piriápolis
123250,Colorado,Maldonado,318,DCB,Departamental,17,2,Piriápolis
123251,Colorado,Maldonado,318,DCB,Departamental,87,1,Piriápolis
123252,Colorado,Maldonado,318,DCB,Departamental,225,4,Piriápolis
123253,Colorado,Maldonado,318,DCB,Departamental,10350,4,Piriápolis
123254,Colorado,Maldonado,319,DCB,Departamental,17,3,Piriápolis
123255,Colorado,Maldonado,319,DCB,Departamental,87,2,Piriápolis
123256,Colorado,Maldonado,319,DCB,Departamental,225,4,Piriápolis
123257,Colorado,Maldonado,319,DCB,Departamental,1933,1,Piriápolis
123258,Colorado,Maldonado,319,DCB,Departamental,10350,1,Piriápolis
123259,Colorado,Maldonado,319,DCB,Departamental,15350,1,Piriápolis
123260,Colorado,Maldonado,320,DCB,Departamental,17,6,Piriápolis
123261,Colorado,Maldonado,320,DCB,Departamental,225,2,Piriápolis
123262,Colorado,Maldonado,320,DCB,Departamental,10350,1,Piriápolis
123263,Colorado,Maldonado,320,DCB,Departamental,600000,2,Piriápolis
123264,Colorado,Maldonado,321,DCB,Departamental,10,2,Piriápolis
123265,Colorado,Maldonado,321,DCB,Departamental,17,5,Piriápolis
123266,Colorado,Maldonado,321,DCB,Departamental,225,7,Piriápolis
123267,Colorado,Maldonado,321,DCB,Departamental,10350,1,Piriápolis
123268,Colorado,Maldonado,321,DCB,Departamental,10919,1,Piriápolis
123269,Colorado,Maldonado,322,DCB,Departamental,15,1,Piriápolis
123270,Colorado,Maldonado,322,DCB,Departamental,17,3,Piriápolis
123271,Colorado,Maldonado,322,DCB,Departamental,87,1,Piriápolis
123272,Colorado,Maldonado,322,DCB,Departamental,225,3,Piriápolis
123273,Colorado,Maldonado,322,DCB,Departamental,10350,1,Piriápolis
123274,Colorado,Maldonado,323,DCB,Departamental,17,1,Piriápolis
123275,Colorado,Maldonado,323,DCB,Departamental,79,1,Piriápolis
123276,Colorado,Maldonado,323,DCB,Departamental,87,1,Piriápolis
123277,Colorado,Maldonado,323,DCB,Departamental,225,4,Piriápolis
123278,Colorado,Maldonado,323,DCB,Departamental,10350,2,Piriápolis
123279,Colorado,Maldonado,324,DCB,Departamental,17,5,Piriápolis
123280,Colorado,Maldonado,324,DCB,Departamental,10919,1,Piriápolis
123281,Colorado,Maldonado,324,DCB,Departamental,22350,1,Piriápolis
123282,Colorado,Maldonado,325,DCB,Departamental,17,8,Piriápolis
123283,Colorado,Maldonado,325,DCB,Departamental,87,1,Piriápolis
123284,Colorado,Maldonado,325,DCB,Departamental,100,1,Piriápolis
123285,Colorado,Maldonado,325,DCB,Departamental,225,1,Piriápolis
123286,Colorado,Maldonado,325,DCB,Departamental,310,1,Piriápolis
123287,Colorado,Maldonado,326,DCB,Departamental,17,3,Piriápolis
123288,Colorado,Maldonado,326,DCB,Departamental,87,1,Piriápolis
123289,Colorado,Maldonado,326,DCB,Departamental,225,4,Piriápolis
123290,Colorado,Maldonado,326,DCB,Departamental,10350,2,Piriápolis
123291,Colorado,Maldonado,327,DCB,Departamental,17,6,Piriápolis
123292,Colorado,Maldonado,327,DCB,Departamental,79,1,Piriápolis
123293,Colorado,Maldonado,327,DCB,Departamental,225,4,Piriápolis
123294,Colorado,Maldonado,327,DCB,Departamental,1933,1,Piriápolis
123295,Colorado,Maldonado,327,DCB,Departamental,10350,4,Piriápolis
123296,Colorado,Maldonado,328,DCB,Departamental,17,3,Piriápolis
123297,Colorado,Maldonado,328,DCB,Departamental,225,3,Piriápolis
123298,Colorado,Maldonado,328,DCB,Departamental,2229,2,Piriápolis
123299,Colorado,Maldonado,328,DCB,Departamental,10350,1,Piriápolis
123300,Colorado,Maldonado,329,DCB,Departamental,17,1,Piriápolis
123301,Colorado,Maldonado,329,DCB,Departamental,79,1,Piriápolis
123302,Colorado,Maldonado,329,DCB,Departamental,225,1,Piriápolis
123303,Colorado,Maldonado,329,DCB,Departamental,310,1,Piriápolis
123304,Colorado,Maldonado,330,DCB,Departamental,10,1,Piriápolis
123305,Colorado,Maldonado,330,DCB,Departamental,17,2,Piriápolis
123306,Colorado,Maldonado,330,DCB,Departamental,225,6,Piriápolis
123307,Colorado,Maldonado,330,DCB,Departamental,1350,2,Piriápolis
123308,Colorado,Maldonado,330,DCB,Departamental,1933,2,Piriápolis
123309,Colorado,Maldonado,330,DCB,Departamental,2229,1,Piriápolis
123310,Colorado,Maldonado,331,DCB,Departamental,225,4,Piriápolis
123311,Colorado,Maldonado,331,DCB,Departamental,10350,1,Piriápolis
123312,Colorado,Maldonado,332,DCB,Departamental,87,1,Piriápolis
123313,Colorado,Maldonado,332,DCB,Departamental,100,1,Piriápolis
123314,Colorado,Maldonado,333,DCB,Departamental,17,2,Piriápolis
123315,Colorado,Maldonado,333,DCB,Departamental,225,3,Piriápolis
123316,Colorado,Maldonado,333,DCB,Departamental,1933,2,Piriápolis
123317,Colorado,Maldonado,334,DCB,Departamental,15,1,Piriápolis
123318,Colorado,Maldonado,334,DCB,Departamental,17,2,Piriápolis
123319,Colorado,Maldonado,334,DCB,Departamental,225,2,Piriápolis
123320,Colorado,Maldonado,334,DCB,Departamental,10350,1,Piriápolis
123321,Colorado,Maldonado,335,DCB,Departamental,17,1,Piriápolis
123322,Colorado,Maldonado,335,DCB,Departamental,225,4,Piriápolis
123323,Colorado,Maldonado,336,DCB,Departamental,17,3,Piriápolis
123324,Colorado,Maldonado,336,DCB,Departamental,87,2,Piriápolis
123325,Colorado,Maldonado,336,DCB,Departamental,225,5,Piriápolis
123326,Colorado,Maldonado,336,DCB,Departamental,10350,3,Piriápolis
123327,Colorado,Maldonado,336,DCB,Departamental,10919,1,Piriápolis
123328,Colorado,Maldonado,337,DCB,Departamental,17,2,Piriápolis
123329,Colorado,Maldonado,337,DCB,Departamental,87,1,Piriápolis
123330,Colorado,Maldonado,337,DCB,Departamental,225,2,Piriápolis
123331,Colorado,Maldonado,338,DCB,Departamental,17,2,Piriápolis
123332,Colorado,Maldonado,338,DCB,Departamental,225,2,Piriápolis
123333,Colorado,Maldonado,338,DCB,Departamental,1933,1,Piriápolis
123334,Colorado,Maldonado,338,DCB,Departamental,10350,1,Piriápolis
123335,Colorado,Maldonado,339,DCB,Departamental,15,1,Piriápolis
123336,Colorado,Maldonado,339,DCB,Departamental,17,1,Piriápolis
123337,Colorado,Maldonado,339,DCB,Departamental,225,5,Piriápolis
123338,Colorado,Maldonado,339,DCB,Departamental,10350,1,Piriápolis
123339,Colorado,Maldonado,340,DCB,Departamental,17,1,Piriápolis
123340,Colorado,Maldonado,340,DCB,Departamental,117,1,Piriápolis
123341,Colorado,Maldonado,340,DCB,Departamental,225,1,Piriápolis
123342,Colorado,Maldonado,341,DCB,Departamental,17,1,Piriápolis
123343,Colorado,Maldonado,341,DCB,Departamental,87,1,Piriápolis
123344,Colorado,Maldonado,341,DCB,Departamental,225,6,Piriápolis
123345,Colorado,Maldonado,341,DCB,Departamental,1350,1,Piriápolis
123346,Colorado,Maldonado,341,DCB,Departamental,2229,1,Piriápolis
123347,Colorado,Maldonado,341,DCB,Departamental,10350,3,Piriápolis
123348,Colorado,Maldonado,342,DCB,Departamental,17,2,Piriápolis
123349,Colorado,Maldonado,342,DCB,Departamental,79,1,Piriápolis
123350,Colorado,Maldonado,342,DCB,Departamental,87,2,Piriápolis
123351,Colorado,Maldonado,342,DCB,Departamental,225,4,Piriápolis
123352,Colorado,Maldonado,342,DCB,Departamental,1933,1,Piriápolis
123353,Colorado,Maldonado,343,DCB,Departamental,17,3,Piriápolis
123354,Colorado,Maldonado,343,DCB,Departamental,225,2,Piriápolis
123355,Colorado,Maldonado,343,DCB,Departamental,10350,1,Piriápolis
123356,Colorado,Maldonado,344,DCB,Departamental,17,2,Piriápolis
123357,Colorado,Maldonado,344,DCB,Departamental,79,1,Piriápolis
123358,Colorado,Maldonado,344,DCB,Departamental,87,1,Piriápolis
123359,Colorado,Maldonado,344,DCB,Departamental,100,2,Piriápolis
123360,Colorado,Maldonado,344,DCB,Departamental,225,8,Piriápolis
123361,Colorado,Maldonado,344,DCB,Departamental,2229,1,Piriápolis
123362,Colorado,Maldonado,344,DCB,Departamental,15350,1,Piriápolis
123363,Colorado,Maldonado,345,DCB,Departamental,17,1,Piriápolis
123364,Colorado,Maldonado,345,DCB,Departamental,87,1,Piriápolis
123365,Colorado,Maldonado,345,DCB,Departamental,225,5,Piriápolis
123366,Colorado,Maldonado,346,DCB,Departamental,79,1,Piriápolis
123367,Colorado,Maldonado,346,DCB,Departamental,87,2,Piriápolis
123368,Colorado,Maldonado,346,DCB,Departamental,117,1,Piriápolis
123369,Colorado,Maldonado,346,DCB,Departamental,225,6,Piriápolis
123370,Colorado,Maldonado,346,DCB,Departamental,1933,2,Piriápolis
123371,Colorado,Maldonado,347,DCC,Departamental,225,1,Sierras de Pan de Azúcar
123372,Colorado,Maldonado,348,DCD,Departamental,17,1,Gregorio Aznárez
123373,Colorado,Maldonado,348,DCD,Departamental,79,1,Gregorio Aznárez
123374,Colorado,Maldonado,348,DCD,Departamental,87,2,Gregorio Aznárez
123375,Colorado,Maldonado,348,DCD,Departamental,225,2,Gregorio Aznárez
123376,Colorado,Maldonado,348,DCD,Departamental,15350,1,Gregorio Aznárez
123377,Colorado,Maldonado,348,DCD,Departamental,22350,1,Gregorio Aznárez
123378,Colorado,Maldonado,348,DCD,Departamental,600000,1,Gregorio Aznárez
123379,Colorado,Maldonado,349,DCD,Departamental,15,1,Gregorio Aznárez
123380,Colorado,Maldonado,349,DCD,Departamental,87,2,Gregorio Aznárez
123381,Colorado,Maldonado,349,DCD,Departamental,225,1,Gregorio Aznárez
123382,Colorado,Maldonado,349,DCD,Departamental,22350,1,Gregorio Aznárez
123383,Colorado,Maldonado,350,DCD,Departamental,15,1,Gregorio Aznárez
123384,Colorado,Maldonado,350,DCD,Departamental,87,4,Gregorio Aznárez
123385,Colorado,Maldonado,350,DCD,Departamental,117,1,Gregorio Aznárez
123386,Colorado,Maldonado,350,DCD,Departamental,225,1,Gregorio Aznárez
123387,Colorado,Maldonado,350,DCD,Departamental,600000,1,Gregorio Aznárez
123388,Colorado,Maldonado,351,DCD,Departamental,1933,1,Gregorio Aznárez
123389,Colorado,Maldonado,351,DCD,Departamental,2229,1,Gregorio Aznárez
123390,Colorado,Maldonado,351,DCD,Departamental,2350,1,Gregorio Aznárez
123391,Colorado,Maldonado,351,DCD,Departamental,15350,1,Gregorio Aznárez
123392,Colorado,Maldonado,352,DCD,Departamental,15,1,Gregorio Aznárez
123393,Colorado,Maldonado,352,DCD,Departamental,87,1,Gregorio Aznárez
123394,Colorado,Maldonado,352,DCD,Departamental,2229,1,Gregorio Aznárez
123395,Colorado,Maldonado,352,DCD,Departamental,2350,1,Gregorio Aznárez
123396,Colorado,Maldonado,353,DCD,Departamental,15,2,Gregorio Aznárez
123397,Colorado,Maldonado,353,DCD,Departamental,79,1,Gregorio Aznárez
123398,Colorado,Maldonado,353,DCD,Departamental,225,1,Gregorio Aznárez
123399,Colorado,Maldonado,353,DCD,Departamental,2229,1,Gregorio Aznárez
123400,Colorado,Maldonado,353,DCD,Departamental,10350,1,Gregorio Aznárez
123401,Colorado,Maldonado,354,DCE,Departamental,17,1,Solís Arriba
123402,Colorado,Maldonado,355,DCF,Departamental,87,1,Estación Las Flores
123403,Colorado,Maldonado,355,DCF,Departamental,100,2,Estación Las Flores
123404,Colorado,Maldonado,355,DCF,Departamental,225,3,Estación Las Flores
123405,Colorado,Maldonado,356,DCF,Departamental,17,2,Estación Las Flores
123406,Colorado,Maldonado,356,DCF,Departamental,100,1,Estación Las Flores
123407,Colorado,Maldonado,356,DCF,Departamental,225,1,Estación Las Flores
123408,Colorado,Maldonado,356,DCF,Departamental,1350,1,Estación Las Flores
123409,Colorado,Maldonado,357,DCF,Departamental,17,2,Estación Las Flores
123410,Colorado,Maldonado,357,DCF,Departamental,22350,1,Estación Las Flores
123411,Colorado,Maldonado,358,DCF,Departamental,87,1,Estación Las Flores
123412,Colorado,Maldonado,358,DCF,Departamental,1933,3,Estación Las Flores
123413,Colorado,Maldonado,359,DCG,Departamental,225,4,La Capuera
123414,Colorado,Maldonado,359,DCG,Departamental,2229,1,La Capuera
123415,Colorado,Maldonado,359,DCG,Departamental,10350,2,La Capuera
123416,Colorado,Maldonado,360,DCG,Departamental,225,1,La Capuera
123417,Colorado,Maldonado,360,DCG,Departamental,310,1,La Capuera
123418,Colorado,Maldonado,360,DCG,Departamental,10350,2,La Capuera
123419,Colorado,Maldonado,361,DCG,Departamental,100,2,La Capuera
123420,Colorado,Maldonado,361,DCG,Departamental,225,1,La Capuera
123421,Colorado,Maldonado,361,DCG,Departamental,1785,2,La Capuera
123422,Colorado,Maldonado,361,DCG,Departamental,10350,1,La Capuera
123423,Colorado,Maldonado,362,DCG,Departamental,100,1,La Capuera
123424,Colorado,Maldonado,362,DCG,Departamental,2229,2,La Capuera
123425,Colorado,Maldonado,362,DCG,Departamental,10350,1,La Capuera
123426,Colorado,Maldonado,363,DDA,Departamental,87,4,Mataojo
123427,Colorado,Maldonado,364,DDB,Departamental,87,1,Guardia Vieja
123428,Colorado,Maldonado,364,DDB,Departamental,100,1,Guardia Vieja
123429,Colorado,Maldonado,364,DDB,Departamental,225,1,Guardia Vieja
123430,Colorado,Maldonado,365,DDD,Departamental,7009,2,Coronilla
123431,Colorado,Maldonado,366,DEA,Departamental,1350,1,Garzón
123432,Colorado,Maldonado,366,DEA,Departamental,15350,1,Garzón
123433,Colorado,Maldonado,367,DEA DEB,Departamental,225,1,Garzón
123434,Colorado,Maldonado,368,DEC,Departamental,1350,2,Garzón Abajo
123435,Colorado,Maldonado,369,DED,Departamental,87,4,La Barra
123436,Colorado,Maldonado,369,DED,Departamental,225,4,La Barra
123437,Colorado,Maldonado,369,DED,Departamental,310,1,La Barra
123438,Colorado,Maldonado,369,DED,Departamental,2229,1,La Barra
123439,Colorado,Maldonado,369,DED,Departamental,2350,1,La Barra
123440,Colorado,Maldonado,369,DED,Departamental,21350,2,La Barra
123441,Colorado,Maldonado,370,DED,Departamental,10,1,La Barra
123442,Colorado,Maldonado,370,DED,Departamental,15,3,La Barra
123443,Colorado,Maldonado,370,DED,Departamental,79,1,La Barra
123444,Colorado,Maldonado,370,DED,Departamental,87,2,La Barra
123445,Colorado,Maldonado,370,DED,Departamental,100,1,La Barra
123446,Colorado,Maldonado,370,DED,Departamental,10919,3,La Barra
123447,Colorado,Maldonado,371,DED,Departamental,10,1,La Barra
123448,Colorado,Maldonado,371,DED,Departamental,87,1,La Barra
123449,Colorado,Maldonado,371,DED,Departamental,100,1,La Barra
123450,Colorado,Maldonado,371,DED,Departamental,225,1,La Barra
123451,Colorado,Maldonado,371,DED,Departamental,1785,2,La Barra
123452,Colorado,Maldonado,371,DED,Departamental,2350,1,La Barra
123453,Colorado,Maldonado,372,DED,Departamental,100,1,La Barra
123454,Colorado,Maldonado,372,DED,Departamental,225,2,La Barra
123455,Colorado,Maldonado,372,DED,Departamental,1350,1,La Barra
123456,Colorado,Maldonado,372,DED,Departamental,1785,1,La Barra
123457,Colorado,Maldonado,372,DED,Departamental,2350,1,La Barra
123458,Colorado,Maldonado,372,DED,Departamental,600000,1,La Barra
123459,Colorado,Maldonado,373,DED,Departamental,87,3,La Barra
123460,Colorado,Maldonado,373,DED,Departamental,310,1,La Barra
123461,Colorado,Maldonado,373,DED,Departamental,1785,1,La Barra
123462,Colorado,Maldonado,373,DED,Departamental,2350,2,La Barra
123463,Colorado,Maldonado,373,DED,Departamental,7009,1,La Barra
123464,Colorado,Maldonado,374,DED,Departamental,10,1,La Barra
123465,Colorado,Maldonado,374,DED,Departamental,79,1,La Barra
123466,Colorado,Maldonado,374,DED,Departamental,87,4,La Barra
123467,Colorado,Maldonado,374,DED,Departamental,225,2,La Barra
123468,Colorado,Maldonado,374,DED,Departamental,310,1,La Barra
123469,Colorado,Maldonado,374,DED,Departamental,1350,1,La Barra
123470,Colorado,Maldonado,374,DED,Departamental,1785,2,La Barra
123471,Colorado,Maldonado,374,DED,Departamental,2229,3,La Barra
123472,Colorado,Maldonado,374,DED,Departamental,2350,2,La Barra
123473,Colorado,Maldonado,374,DED,Departamental,10350,1,La Barra
123474,Colorado,Maldonado,374,DED,Departamental,22350,1,La Barra
123475,Colorado,Maldonado,374,DED,Departamental,600000,2,La Barra
123476,Colorado,Maldonado,375,DED,Departamental,10,1,La Barra
123477,Colorado,Maldonado,375,DED,Departamental,87,3,La Barra
123478,Colorado,Maldonado,375,DED,Departamental,100,1,La Barra
123479,Colorado,Maldonado,375,DED,Departamental,1350,1,La Barra
123480,Colorado,Maldonado,375,DED,Departamental,1785,1,La Barra
123481,Colorado,Maldonado,375,DED,Departamental,2350,1,La Barra
