PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS,ZONA
Colorado,Paysandú,150,KCB,Departamental,6000,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,151,KCB,Departamental,1025,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,151,KCB,Departamental,2225,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,151,KCB,Departamental,6000,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,152,KCB,Departamental,55,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,152,KCB,Departamental,1025,2,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,152,KCB,Departamental,6000,2,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,153,KCB,Departamental,2225,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,154,KCB,Departamental,5,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,154,KCB,Departamental,19,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,154,KCB,Departamental,6000,2,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,154,KCB,Departamental,29029,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,155,KCB,Departamental,55,2,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,155,KCB,Departamental,70,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,155,KCB,Departamental,2225,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,155,KCB,Departamental,6000,2,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,156,KCB,Departamental,5,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,156,KCB,Departamental,333,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,156,KCB,Departamental,1025,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,156,KCB,Departamental,1525,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,156,KCB,Departamental,6000,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,157,KCB,Departamental,333,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,157,KCB,Departamental,1025,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,157,KCB,Departamental,2229,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,157,KCB,Departamental,6000,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,158,KCB,Departamental,19,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,158,KCB,Departamental,2225,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,158,KCB,Departamental,2229,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,158,KCB,Departamental,6000,3,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,159,KCB,Departamental,333,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,159,KCB,Departamental,6000,4,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,160,KCB,Departamental,5,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,160,KCB,Departamental,19,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,160,KCB,Departamental,55,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,160,KCB,Departamental,333,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,160,KCB,Departamental,6000,3,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,161,KCB,Departamental,1025,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,161,KCB,Departamental,2229,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,161,KCB,Departamental,6000,2,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,162,KCB,Departamental,19,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,162,KCB,Departamental,1025,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,162,KCB,Departamental,6000,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,163,KCB,Departamental,1025,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,163,KCB,Departamental,6000,3,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,164,KCB,Departamental,55,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,164,KCB,Departamental,70,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,164,KCB,Departamental,2225,2,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,164,KCB,Departamental,2229,1,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,164,KCB,Departamental,6000,3,Zona Suroeste - Parkway Sacra
Colorado,Paysandú,165,KCC,Departamental,2225,1,Zona Norte Oeste
Colorado,Paysandú,165,KCC,Departamental,2229,1,Zona Norte Oeste
Colorado,Paysandú,165,KCC,Departamental,6000,4,Zona Norte Oeste
Colorado,Paysandú,166,KCC,Departamental,1025,2,Zona Norte Oeste
Colorado,Paysandú,166,KCC,Departamental,2225,2,Zona Norte Oeste
Colorado,Paysandú,166,KCC,Departamental,2477,1,Zona Norte Oeste
Colorado,Paysandú,166,KCC,Departamental,6000,2,Zona Norte Oeste
Colorado,Paysandú,167,KCC,Departamental,333,1,Zona Norte Oeste
Colorado,Paysandú,167,KCC,Departamental,1025,5,Zona Norte Oeste
Colorado,Paysandú,167,KCC,Departamental,2225,1,Zona Norte Oeste
Colorado,Paysandú,167,KCC,Departamental,6000,1,Zona Norte Oeste
Colorado,Paysandú,168,KCC,Departamental,19,1,Zona Norte Oeste
Colorado,Paysandú,168,KCC,Departamental,1025,3,Zona Norte Oeste
Colorado,Paysandú,168,KCC,Departamental,1525,1,Zona Norte Oeste
Colorado,Paysandú,168,KCC,Departamental,2225,1,Zona Norte Oeste
Colorado,Paysandú,168,KCC,Departamental,6000,1,Zona Norte Oeste
Colorado,Paysandú,168,KCC,Departamental,29029,4,Zona Norte Oeste
Colorado,Paysandú,169,KCC,Departamental,1,2,Zona Norte Oeste
Colorado,Paysandú,169,KCC,Departamental,5,2,Zona Norte Oeste
Colorado,Paysandú,169,KCC,Departamental,55,1,Zona Norte Oeste
Colorado,Paysandú,169,KCC,Departamental,1025,2,Zona Norte Oeste
Colorado,Paysandú,169,KCC,Departamental,1525,1,Zona Norte Oeste
Colorado,Paysandú,169,KCC,Departamental,2225,4,Zona Norte Oeste
Colorado,Paysandú,170,KCC,Departamental,2225,1,Zona Norte Oeste
Colorado,Paysandú,170,KCC,Departamental,2229,1,Zona Norte Oeste
Colorado,Paysandú,170,KCC,Departamental,6000,3,Zona Norte Oeste
Colorado,Paysandú,171,KCC,Departamental,5,1,Zona Norte Oeste
Colorado,Paysandú,171,KCC,Departamental,55,2,Zona Norte Oeste
Colorado,Paysandú,171,KCC,Departamental,70,1,Zona Norte Oeste
Colorado,Paysandú,171,KCC,Departamental,6000,1,Zona Norte Oeste
Colorado,Paysandú,172,KCC,Departamental,5,1,Zona Norte Oeste
Colorado,Paysandú,172,KCC,Departamental,19,1,Zona Norte Oeste
Colorado,Paysandú,172,KCC,Departamental,1025,1,Zona Norte Oeste
Colorado,Paysandú,172,KCC,Departamental,6000,1,Zona Norte Oeste
Colorado,Paysandú,173,KCC,Departamental,529,1,Zona Norte Oeste
Colorado,Paysandú,173,KCC,Departamental,7009,1,Zona Norte Oeste
Colorado,Paysandú,174,KCC,Departamental,5,1,Zona Norte Oeste
Colorado,Paysandú,174,KCC,Departamental,55,1,Zona Norte Oeste
Colorado,Paysandú,174,KCC,Departamental,6000,2,Zona Norte Oeste
Colorado,Paysandú,174,KCC,Departamental,7009,1,Zona Norte Oeste
Colorado,Paysandú,175,KCC,Departamental,5,1,Zona Norte Oeste
Colorado,Paysandú,175,KCC,Departamental,1025,2,Zona Norte Oeste
Colorado,Paysandú,175,KCC,Departamental,2225,1,Zona Norte Oeste
Colorado,Paysandú,175,KCC,Departamental,6000,2,Zona Norte Oeste
Colorado,Paysandú,176,KCC,Departamental,19,1,Zona Norte Oeste
Colorado,Paysandú,176,KCC,Departamental,1025,2,Zona Norte Oeste
Colorado,Paysandú,176,KCC,Departamental,2477,1,Zona Norte Oeste
Colorado,Paysandú,176,KCC,Departamental,29029,1,Zona Norte Oeste
Colorado,Paysandú,177,KCC,Departamental,19,1,Zona Norte Oeste
Colorado,Paysandú,177,KCC,Departamental,1025,1,Zona Norte Oeste
Colorado,Paysandú,177,KCC,Departamental,2225,1,Zona Norte Oeste
Colorado,Paysandú,178,KCC,Departamental,5,1,Zona Norte Oeste
Colorado,Paysandú,178,KCC,Departamental,1025,1,Zona Norte Oeste
Colorado,Paysandú,178,KCC,Departamental,1525,1,Zona Norte Oeste
Colorado,Paysandú,178,KCC,Departamental,2225,1,Zona Norte Oeste
Colorado,Paysandú,179,KCC,Departamental,55,1,Zona Norte Oeste
Colorado,Paysandú,179,KCC,Departamental,1525,1,Zona Norte Oeste
Colorado,Paysandú,179,KCC,Departamental,6000,2,Zona Norte Oeste
Colorado,Paysandú,180,KCC,Departamental,55,2,Zona Norte Oeste
Colorado,Paysandú,180,KCC,Departamental,1025,2,Zona Norte Oeste
Colorado,Paysandú,180,KCC,Departamental,2229,2,Zona Norte Oeste
Colorado,Paysandú,180,KCC,Departamental,2477,1,Zona Norte Oeste
Colorado,Paysandú,180,KCC,Departamental,6000,1,Zona Norte Oeste
Colorado,Paysandú,181,KCC,Departamental,1025,3,Zona Norte Oeste
Colorado,Paysandú,182,KCC,Departamental,1525,1,Zona Norte Oeste
Colorado,Paysandú,182,KCC,Departamental,2225,1,Zona Norte Oeste
Colorado,Paysandú,183,KCC,Departamental,5,1,Zona Norte Oeste
Colorado,Paysandú,183,KCC,Departamental,333,1,Zona Norte Oeste
Colorado,Paysandú,183,KCC,Departamental,1025,2,Zona Norte Oeste
Colorado,Paysandú,183,KCC,Departamental,1525,1,Zona Norte Oeste
Colorado,Paysandú,183,KCC,Departamental,6000,1,Zona Norte Oeste
Colorado,Paysandú,184,KCC,Departamental,5,1,Zona Norte Oeste
Colorado,Paysandú,184,KCC,Departamental,529,1,Zona Norte Oeste
Colorado,Paysandú,184,KCC,Departamental,1025,4,Zona Norte Oeste
Colorado,Paysandú,184,KCC,Departamental,2225,2,Zona Norte Oeste
Colorado,Paysandú,185,KCD,Departamental,70,1,Pueblo Esperanza
Colorado,Paysandú,185,KCD,Departamental,529,1,Pueblo Esperanza
Colorado,Paysandú,185,KCD,Departamental,1025,3,Pueblo Esperanza
Colorado,Paysandú,185,KCD,Departamental,29029,1,Pueblo Esperanza
Colorado,Paysandú,186,KCD,Departamental,1,1,Pueblo Esperanza
Colorado,Paysandú,186,KCD,Departamental,1025,3,Pueblo Esperanza
Colorado,Paysandú,186,KCD,Departamental,1525,1,Pueblo Esperanza
Colorado,Paysandú,186,KCD,Departamental,6000,1,Pueblo Esperanza
Colorado,Paysandú,187,KCD,Departamental,70,1,Pueblo Esperanza
Colorado,Paysandú,187,KCD,Departamental,6000,1,Pueblo Esperanza
Colorado,Paysandú,188,KCE,Departamental,55,1,Estación Porvenir
Colorado,Paysandú,188,KCE,Departamental,70,1,Estación Porvenir
Colorado,Paysandú,188,KCE,Departamental,1025,3,Estación Porvenir
Colorado,Paysandú,188,KCE,Departamental,1525,1,Estación Porvenir
Colorado,Paysandú,188,KCE,Departamental,2229,1,Estación Porvenir
Colorado,Paysandú,188,KCE,Departamental,2477,1,Estación Porvenir
Colorado,Paysandú,188,KCE,Departamental,6000,1,Estación Porvenir
Colorado,Paysandú,189,KCE,Departamental,2225,2,Estación Porvenir
Colorado,Paysandú,189,KCE,Departamental,6000,3,Estación Porvenir
Colorado,Paysandú,190,KDA,Departamental,1,1,Zona Suburbana
Colorado,Paysandú,190,KDA,Departamental,55,2,Zona Suburbana
Colorado,Paysandú,190,KDA,Departamental,1025,2,Zona Suburbana
Colorado,Paysandú,190,KDA,Departamental,1525,1,Zona Suburbana
Colorado,Paysandú,190,KDA,Departamental,6000,1,Zona Suburbana
Colorado,Paysandú,191,KDA,Departamental,1,2,Zona Suburbana
Colorado,Paysandú,191,KDA,Departamental,5,1,Zona Suburbana
Colorado,Paysandú,191,KDA,Departamental,70,1,Zona Suburbana
Colorado,Paysandú,191,KDA,Departamental,333,1,Zona Suburbana
Colorado,Paysandú,191,KDA,Departamental,1025,1,Zona Suburbana
Colorado,Paysandú,191,KDA,Departamental,1525,1,Zona Suburbana
Colorado,Paysandú,191,KDA,Departamental,2229,1,Zona Suburbana
Colorado,Paysandú,191,KDA,Departamental,6000,2,Zona Suburbana
Colorado,Paysandú,192,KDA,Departamental,1025,1,Zona Suburbana
Colorado,Paysandú,192,KDA,Departamental,2225,1,Zona Suburbana
Colorado,Paysandú,192,KDA,Departamental,6000,2,Zona Suburbana
Colorado,Paysandú,194,KDA,Departamental,5,1,Zona Suburbana
Colorado,Paysandú,194,KDA,Departamental,1025,1,Zona Suburbana
Colorado,Paysandú,194,KDA,Departamental,1525,2,Zona Suburbana
Colorado,Paysandú,194,KDA,Departamental,2225,1,Zona Suburbana
Colorado,Paysandú,194,KDA,Departamental,6000,2,Zona Suburbana
Colorado,Paysandú,195,KDB,Departamental,5,2,Pueblo Porvenir
Colorado,Paysandú,195,KDB,Departamental,1025,2,Pueblo Porvenir
Colorado,Paysandú,195,KDB,Departamental,1525,1,Pueblo Porvenir
Colorado,Paysandú,195,KDB,Departamental,2477,5,Pueblo Porvenir
Colorado,Paysandú,195,KDB,Departamental,6000,2,Pueblo Porvenir
Colorado,Paysandú,196,KDB,Departamental,1,1,Pueblo Porvenir
Colorado,Paysandú,196,KDB,Departamental,19,1,Pueblo Porvenir
Colorado,Paysandú,196,KDB,Departamental,1025,2,Pueblo Porvenir
Colorado,Paysandú,196,KDB,Departamental,2225,1,Pueblo Porvenir
Colorado,Paysandú,196,KDB,Departamental,2477,8,Pueblo Porvenir
Colorado,Paysandú,196,KDB,Departamental,6000,1,Pueblo Porvenir
Colorado,Paysandú,197,KDB,Departamental,1,1,Pueblo Porvenir
Colorado,Paysandú,197,KDB,Departamental,19,1,Pueblo Porvenir
Colorado,Paysandú,197,KDB,Departamental,2225,1,Pueblo Porvenir
Colorado,Paysandú,197,KDB,Departamental,2477,3,Pueblo Porvenir
Colorado,Paysandú,197,KDB,Departamental,6000,1,Pueblo Porvenir
Colorado,Paysandú,198,KDB,Departamental,1,2,Pueblo Porvenir
Colorado,Paysandú,198,KDB,Departamental,70,1,Pueblo Porvenir
Colorado,Paysandú,198,KDB,Departamental,333,3,Pueblo Porvenir
Colorado,Paysandú,198,KDB,Departamental,2225,1,Pueblo Porvenir
Colorado,Paysandú,198,KDB,Departamental,2477,2,Pueblo Porvenir
Colorado,Paysandú,198,KDB,Departamental,6000,1,Pueblo Porvenir
Colorado,Paysandú,199,KDB,Departamental,19,1,Pueblo Porvenir
Colorado,Paysandú,199,KDB,Departamental,70,1,Pueblo Porvenir
Colorado,Paysandú,199,KDB,Departamental,333,1,Pueblo Porvenir
Colorado,Paysandú,199,KDB,Departamental,1025,1,Pueblo Porvenir
Colorado,Paysandú,199,KDB,Departamental,2215,1,Pueblo Porvenir
Colorado,Paysandú,199,KDB,Departamental,2477,6,Pueblo Porvenir
Colorado,Paysandú,199,KDB,Departamental,6000,1,Pueblo Porvenir
Colorado,Paysandú,200,KDB,Departamental,529,1,Pueblo Porvenir
Colorado,Paysandú,200,KDB,Departamental,2225,2,Pueblo Porvenir
Colorado,Paysandú,200,KDB,Departamental,2477,5,Pueblo Porvenir
Colorado,Paysandú,200,KDB,Departamental,6000,5,Pueblo Porvenir
Colorado,Paysandú,201,KDC,Departamental,1025,3,Casa Blanca
Colorado,Paysandú,201,KDC,Departamental,6000,2,Casa Blanca
Colorado,Paysandú,202,KDC,Departamental,6000,1,Casa Blanca
Colorado,Paysandú,204,KDC,Departamental,55,1,Casa Blanca
Colorado,Paysandú,204,KDC,Departamental,1525,1,Casa Blanca
Colorado,Paysandú,204,KDC,Departamental,6000,2,Casa Blanca
Colorado,Paysandú,204,KDC,Departamental,29029,1,Casa Blanca
Colorado,Paysandú,205,KDC,Departamental,1025,1,Casa Blanca
Colorado,Paysandú,205,KDC,Departamental,6000,1,Casa Blanca
Colorado,Paysandú,206,KDC,Departamental,6000,3,Casa Blanca
Colorado,Paysandú,207,KDC,Departamental,6000,4,Casa Blanca
Colorado,Paysandú,207,KDC,Departamental,29029,1,Casa Blanca
Colorado,Paysandú,209,KDE,Departamental,1025,4,Latentación
Colorado,Paysandú,210,KEA,Departamental,19,1,Guichón
Colorado,Paysandú,210,KEA,Departamental,70,20,Guichón
Colorado,Paysandú,210,KEA,Departamental,333,1,Guichón
Colorado,Paysandú,210,KEA,Departamental,1525,1,Guichón
Colorado,Paysandú,210,KEA,Departamental,2225,3,Guichón
Colorado,Paysandú,210,KEA,Departamental,6000,22,Guichón
Colorado,Paysandú,210,KEA,Departamental,29029,2,Guichón
Colorado,Paysandú,211,KEA,Departamental,5,1,Guichón
Colorado,Paysandú,211,KEA,Departamental,70,27,Guichón
Colorado,Paysandú,211,KEA,Departamental,333,1,Guichón
Colorado,Paysandú,211,KEA,Departamental,1025,3,Guichón
Colorado,Paysandú,211,KEA,Departamental,2215,1,Guichón
Colorado,Paysandú,211,KEA,Departamental,6000,25,Guichón
Colorado,Paysandú,212,KEA,Departamental,5,1,Guichón
Colorado,Paysandú,212,KEA,Departamental,19,2,Guichón
Colorado,Paysandú,212,KEA,Departamental,70,20,Guichón
Colorado,Paysandú,212,KEA,Departamental,333,1,Guichón
Colorado,Paysandú,212,KEA,Departamental,1025,1,Guichón
Colorado,Paysandú,212,KEA,Departamental,1525,2,Guichón
Colorado,Paysandú,212,KEA,Departamental,2225,2,Guichón
Colorado,Paysandú,212,KEA,Departamental,2229,1,Guichón
Colorado,Paysandú,212,KEA,Departamental,6000,27,Guichón
Colorado,Paysandú,213,KEA,Departamental,70,15,Guichón
Colorado,Paysandú,213,KEA,Departamental,1525,2,Guichón
Colorado,Paysandú,213,KEA,Departamental,2225,3,Guichón
Colorado,Paysandú,213,KEA,Departamental,6000,20,Guichón
Colorado,Paysandú,214,KEA,Departamental,5,1,Guichón
Colorado,Paysandú,214,KEA,Departamental,19,1,Guichón
Colorado,Paysandú,214,KEA,Departamental,70,23,Guichón
Colorado,Paysandú,214,KEA,Departamental,1025,1,Guichón
Colorado,Paysandú,214,KEA,Departamental,1525,1,Guichón
Colorado,Paysandú,214,KEA,Departamental,2225,8,Guichón
Colorado,Paysandú,214,KEA,Departamental,6000,18,Guichón
Colorado,Paysandú,215,KEA,Departamental,70,17,Guichón
Colorado,Paysandú,215,KEA,Departamental,1025,1,Guichón
Colorado,Paysandú,215,KEA,Departamental,1525,1,Guichón
Colorado,Paysandú,215,KEA,Departamental,2225,1,Guichón
Colorado,Paysandú,215,KEA,Departamental,6000,8,Guichón
Colorado,Paysandú,216,KEA,Departamental,70,22,Guichón
Colorado,Paysandú,216,KEA,Departamental,333,1,Guichón
Colorado,Paysandú,216,KEA,Departamental,1525,1,Guichón
Colorado,Paysandú,216,KEA,Departamental,6000,7,Guichón
Colorado,Paysandú,217,KEA,Departamental,70,16,Guichón
Colorado,Paysandú,217,KEA,Departamental,333,1,Guichón
Colorado,Paysandú,217,KEA,Departamental,1025,1,Guichón
Colorado,Paysandú,217,KEA,Departamental,1525,2,Guichón
Colorado,Paysandú,217,KEA,Departamental,2225,2,Guichón
Colorado,Paysandú,217,KEA,Departamental,6000,16,Guichón
Colorado,Paysandú,218,KEA,Departamental,19,1,Guichón
Colorado,Paysandú,218,KEA,Departamental,70,18,Guichón
Colorado,Paysandú,218,KEA,Departamental,333,1,Guichón
Colorado,Paysandú,218,KEA,Departamental,1025,1,Guichón
Colorado,Paysandú,218,KEA,Departamental,2225,1,Guichón
Colorado,Paysandú,218,KEA,Departamental,6000,5,Guichón
Colorado,Paysandú,219,KEA,Departamental,19,1,Guichón
Colorado,Paysandú,219,KEA,Departamental,70,15,Guichón
Colorado,Paysandú,219,KEA,Departamental,2225,1,Guichón
Colorado,Paysandú,219,KEA,Departamental,6000,5,Guichón
Colorado,Paysandú,220,KEA,Departamental,70,19,Guichón
Colorado,Paysandú,220,KEA,Departamental,1525,1,Guichón
Colorado,Paysandú,220,KEA,Departamental,2225,1,Guichón
Colorado,Paysandú,220,KEA,Departamental,6000,3,Guichón
Colorado,Paysandú,221,KEA,Departamental,70,6,Guichón
Colorado,Paysandú,221,KEA,Departamental,1025,1,Guichón
Colorado,Paysandú,221,KEA,Departamental,2225,2,Guichón
Colorado,Paysandú,221,KEA,Departamental,6000,12,Guichón
Colorado,Paysandú,221,KEA,Departamental,29029,1,Guichón
Colorado,Paysandú,222,KEA,Departamental,19,1,Guichón
Colorado,Paysandú,222,KEA,Departamental,70,14,Guichón
Colorado,Paysandú,222,KEA,Departamental,2225,1,Guichón
Colorado,Paysandú,222,KEA,Departamental,6000,6,Guichón
Colorado,Paysandú,223,KEB,Departamental,19,1,Pinera
Colorado,Paysandú,223,KEB,Departamental,70,14,Pinera
Colorado,Paysandú,223,KEB,Departamental,1025,1,Pinera
Colorado,Paysandú,223,KEB,Departamental,29029,3,Pinera
Colorado,Paysandú,224,KEB,Departamental,70,10,Pinera
Colorado,Paysandú,224,KEB,Departamental,1025,2,Pinera
Colorado,Paysandú,224,KEB,Departamental,29029,4,Pinera
Colorado,Paysandú,225,KEC,Departamental,70,5,Merinos
Colorado,Paysandú,225,KEC,Departamental,1025,1,Merinos
Colorado,Paysandú,226,KEC,Departamental,70,9,Merinos
Colorado,Paysandú,226,KEC,Departamental,1025,1,Merinos
Colorado,Paysandú,226,KEC,Departamental,6000,1,Merinos
Colorado,Paysandú,227,KED,Departamental,70,3,Morató
Colorado,Paysandú,227,KED,Departamental,1025,2,Morató
Colorado,Paysandú,227,KED,Departamental,2229,1,Morató
Colorado,Paysandú,227,KED,Departamental,29029,1,Morató
Colorado,Paysandú,228,KED,Departamental,70,1,Morató
Colorado,Paysandú,230,KEE,Departamental,1025,5,Piedra Sola
Colorado,Paysandú,231,KEF,Departamental,5,1,Tambores
Colorado,Paysandú,231,KEF,Departamental,1025,2,Tambores
Colorado,Paysandú,231,KEF,Departamental,6000,6,Tambores
Colorado,Paysandú,232,KEF,Departamental,1025,8,Tambores
Colorado,Paysandú,232,KEF,Departamental,2225,3,Tambores
Colorado,Paysandú,232,KEF,Departamental,6000,3,Tambores
Colorado,Paysandú,233,KEF,Departamental,2225,4,Tambores
Colorado,Paysandú,233,KEF,Departamental,6000,2,Tambores
Colorado,Paysandú,234,KFA,Departamental,2225,6,Arroyo Malo
Colorado,Paysandú,235,KFB,Departamental,1025,4,Lorenzo Geyres
Colorado,Paysandú,235,KFB,Departamental,29029,4,Lorenzo Geyres
Colorado,Paysandú,236,KFB,Departamental,1025,2,Lorenzo Geyres
Colorado,Paysandú,236,KFB,Departamental,2225,4,Lorenzo Geyres
Colorado,Paysandú,237,KFB,Departamental,1025,2,Lorenzo Geyres
Colorado,Paysandú,237,KFB,Departamental,2225,1,Lorenzo Geyres
Colorado,Paysandú,237,KFB,Departamental,6000,1,Lorenzo Geyres
Colorado,Paysandú,237,KFB,Departamental,29029,3,Lorenzo Geyres
Colorado,Paysandú,238,KFB,Departamental,6000,3,Lorenzo Geyres
Colorado,Paysandú,239,KFC,Departamental,1025,1,Quebracho
Colorado,Paysandú,239,KFC,Departamental,1525,1,Quebracho
Colorado,Paysandú,239,KFC,Departamental,2225,17,Quebracho
Colorado,Paysandú,239,KFC,Departamental,2229,1,Quebracho
Colorado,Paysandú,239,KFC,Departamental,2477,1,Quebracho
Colorado,Paysandú,239,KFC,Departamental,6000,1,Quebracho
Colorado,Paysandú,239,KFC,Departamental,29029,1,Quebracho
Colorado,Paysandú,240,KFC,Departamental,5,1,Quebracho
Colorado,Paysandú,240,KFC,Departamental,2225,34,Quebracho
Colorado,Paysandú,240,KFC,Departamental,2229,2,Quebracho
Colorado,Paysandú,241,KFC,Departamental,2225,18,Quebracho
Colorado,Paysandú,241,KFC,Departamental,6000,3,Quebracho
Colorado,Paysandú,241,KFC,Departamental,29029,1,Quebracho
Colorado,Paysandú,242,KFC,Departamental,1,1,Quebracho
Colorado,Paysandú,242,KFC,Departamental,19,1,Quebracho
Colorado,Paysandú,242,KFC,Departamental,2225,31,Quebracho
Colorado,Paysandú,242,KFC,Departamental,2477,2,Quebracho
Colorado,Paysandú,243,KFC,Departamental,2225,15,Quebracho
Colorado,Paysandú,243,KFC,Departamental,2229,1,Quebracho
Colorado,Paysandú,243,KFC,Departamental,6000,1,Quebracho
Colorado,Paysandú,243,KFC,Departamental,29029,1,Quebracho
Colorado,Paysandú,244,KFC,Departamental,19,1,Quebracho
Colorado,Paysandú,244,KFC,Departamental,2225,11,Quebracho
Colorado,Paysandú,244,KFC,Departamental,6000,1,Quebracho
Colorado,Paysandú,245,KFC,Departamental,19,2,Quebracho
Colorado,Paysandú,245,KFC,Departamental,2225,14,Quebracho
Colorado,Paysandú,246,KFC,Departamental,70,1,Quebracho
Colorado,Paysandú,246,KFC,Departamental,1025,1,Quebracho
Colorado,Paysandú,246,KFC,Departamental,2225,11,Quebracho
Colorado,Paysandú,247,KFC,Departamental,19,1,Quebracho
Colorado,Paysandú,247,KFC,Departamental,2225,9,Quebracho
Colorado,Paysandú,247,KFC,Departamental,2229,1,Quebracho
Colorado,Paysandú,247,KFC,Departamental,6000,1,Quebracho
Colorado,Paysandú,247,KFC,Departamental,29029,1,Quebracho
Colorado,Paysandú,248,KFC,Departamental,2225,14,Quebracho
Colorado,Paysandú,250,KFE,Departamental,1025,2,Sauce de Buricayupí
Colorado,Paysandú,250,KFE,Departamental,2229,1,Sauce de Buricayupí
Colorado,Paysandú,252,KFF,Departamental,529,8,El Eucalipto
Colorado,Paysandú,252,KFF,Departamental,1025,1,El Eucalipto
Colorado,Paysandú,252,KFF,Departamental,6000,2,El Eucalipto
Colorado,Paysandú,253,KFF,Departamental,70,1,El Eucalipto
Colorado,Paysandú,253,KFF,Departamental,529,3,El Eucalipto
Colorado,Paysandú,253,KFF,Departamental,1025,1,El Eucalipto
Colorado,Paysandú,254,KGA,Departamental,1025,1,Arroyo Negro
Colorado,Paysandú,254,KGA,Departamental,2225,2,Arroyo Negro
Colorado,Paysandú,254,KGA,Departamental,6000,4,Arroyo Negro
Colorado,Paysandú,255,KGB,Departamental,1025,2,Pandule
Colorado,Paysandú,255,KGB,Departamental,2225,1,Pandule
Colorado,Paysandú,255,KGB,Departamental,2229,1,Pandule
Colorado,Paysandú,255,KGB,Departamental,6000,2,Pandule
Colorado,Paysandú,256,KGB,Departamental,1025,2,Pandule
Colorado,Paysandú,256,KGB,Departamental,2229,1,Pandule
Colorado,Paysandú,256,KGB,Departamental,6000,1,Pandule
Colorado,Paysandú,256,KGB,Departamental,29029,1,Pandule
Colorado,Paysandú,257,KGB,Departamental,19,1,Pandule
Colorado,Paysandú,257,KGB,Departamental,70,1,Pandule
Colorado,Paysandú,257,KGB,Departamental,1025,1,Pandule
Colorado,Paysandú,257,KGB,Departamental,2225,2,Pandule
Colorado,Paysandú,257,KGB,Departamental,6000,1,Pandule
Colorado,Paysandú,258,KGB,Departamental,1525,1,Pandule
Colorado,Paysandú,258,KGB,Departamental,2229,1,Pandule
Colorado,Paysandú,258,KGB,Departamental,6000,2,Pandule
Colorado,Paysandú,259,KGB,Departamental,70,1,Pandule
Colorado,Paysandú,259,KGB,Departamental,2225,1,Pandule
Colorado,Paysandú,259,KGB,Departamental,2229,1,Pandule
Colorado,Paysandú,260,KGC,Departamental,5,5,Constancia
Colorado,Paysandú,260,KGC,Departamental,55,3,Constancia
Colorado,Paysandú,260,KGC,Departamental,1525,1,Constancia
Colorado,Paysandú,260,KGC,Departamental,2225,2,Constancia
Colorado,Paysandú,260,KGC,Departamental,29029,1,Constancia
Colorado,Paysandú,261,KGC,Departamental,5,4,Constancia
